Match ID,dbpedia_uid,forbes_uid,dbpedia_company,forbes_company,Similarity Score,dbpedia_fobes_uids
dbpedia_forbes_7381,DBPedia_7380,Forbes_86,PepsiCo,PepsiCo,100,DBPedia_7380Forbes_86
dbpedia_forbes_7386,DBPedia_7385,Forbes_968,Quest Diagnostics,Quest Diagnostics,100,DBPedia_7385Forbes_968
dbpedia_forbes_246,DBPedia_245,Forbes_1712,Aramark,Aramark,100,DBPedia_245Forbes_1712
dbpedia_forbes_2342,DBPedia_2341,Forbes_431,Boeing,Boeing,100,DBPedia_2341Forbes_431
dbpedia_forbes_1352,DBPedia_1351,Forbes_204,SAIC Motor,SAIC Motor,100,DBPedia_1351Forbes_204
dbpedia_forbes_6595,DBPedia_6594,Forbes_172,Lockheed Martin,Lockheed Martin,100,DBPedia_6594Forbes_172
dbpedia_forbes_8869,DBPedia_8868,Forbes_625,International Paper,International Paper,100,DBPedia_8868Forbes_625
dbpedia_forbes_6592,DBPedia_6591,Forbes_207,Gilead Sciences,Gilead Sciences,100,DBPedia_6591Forbes_207
dbpedia_forbes_5398,DBPedia_5397,Forbes_1023,Unum,Unum,100,DBPedia_5397Forbes_1023
dbpedia_forbes_1360,DBPedia_1359,Forbes_1766,Medical Properties Trust,Medical Properties Trust,100,DBPedia_1359Forbes_1766
dbpedia_forbes_7559,DBPedia_7558,Forbes_709,The Mosaic Company,The Mosaic Company,100,DBPedia_7558Forbes_709
dbpedia_forbes_10035,DBPedia_10034,Forbes_1140,Ulta Beauty,Ulta Beauty,100,DBPedia_10034Forbes_1140
dbpedia_forbes_5749,DBPedia_5748,Forbes_1782,Avnet,Avnet,100,DBPedia_5748Forbes_1782
dbpedia_forbes_8708,DBPedia_8707,Forbes_155,Barclays,Barclays,100,DBPedia_8707Forbes_155
dbpedia_forbes_3322,DBPedia_3321,Forbes_889,Renesas Electronics,Renesas Electronics,100,DBPedia_3321Forbes_889
dbpedia_forbes_1161,DBPedia_1160,Forbes_1926,Rothschild & Co,Rothschild & Co.,100,DBPedia_1160Forbes_1926
dbpedia_forbes_2702,DBPedia_2701,Forbes_300,AmerisourceBergen,AmerisourceBergen,100,DBPedia_2701Forbes_300
dbpedia_forbes_9584,DBPedia_9583,Forbes_1043,Alcon,Alcon,100,DBPedia_9583Forbes_1043
dbpedia_forbes_9139,DBPedia_9138,Forbes_907,Seagate Technology,Seagate Technology,100,DBPedia_9138Forbes_907
dbpedia_forbes_2099,DBPedia_2098,Forbes_256,NextEra Energy,NextEra Energy,100,DBPedia_2098Forbes_256
dbpedia_forbes_2085,DBPedia_2084,Forbes_1097,China Southern Airlines,China Southern Airlines,100,DBPedia_2084Forbes_1097
dbpedia_forbes_2303,DBPedia_2302,Forbes_1341,Schroders,Schroders,100,DBPedia_2302Forbes_1341
dbpedia_forbes_5052,DBPedia_5051,Forbes_1944,Aristocrat Leisure,Aristocrat Leisure,100,DBPedia_5051Forbes_1944
dbpedia_forbes_469,DBPedia_468,Forbes_1029,American Financial Group,American Financial Group,100,DBPedia_468Forbes_1029
dbpedia_forbes_807,DBPedia_806,Forbes_597,Telstra,Telstra,100,DBPedia_806Forbes_597
dbpedia_forbes_6407,DBPedia_6406,Forbes_1221,Vici Properties,VICI Properties,100,DBPedia_6406Forbes_1221
dbpedia_forbes_9114,DBPedia_9113,Forbes_1408,Navient,Navient,100,DBPedia_9113Forbes_1408
dbpedia_forbes_252,DBPedia_251,Forbes_1784,Lucid Motors,Lucid Motors,100,DBPedia_251Forbes_1784
dbpedia_forbes_7256,DBPedia_7255,Forbes_1366,Indorama Ventures,Indorama Ventures,100,DBPedia_7255Forbes_1366
dbpedia_forbes_959,DBPedia_958,Forbes_41,Mercedes-Benz Group,Mercedes-Benz Group,100,DBPedia_958Forbes_41
dbpedia_forbes_6225,DBPedia_6224,Forbes_484,Hyundai Mobis,Hyundai Mobis,100,DBPedia_6224Forbes_484
dbpedia_forbes_2882,DBPedia_2881,Forbes_1212,Experian,Experian,100,DBPedia_2881Forbes_1212
dbpedia_forbes_451,DBPedia_450,Forbes_122,Airbus,AIRBUS,100,DBPedia_450Forbes_122
dbpedia_forbes_10120,DBPedia_10119,Forbes_585,Colgate-Palmolive,Colgate-Palmolive,100,DBPedia_10119Forbes_585
dbpedia_forbes_5918,DBPedia_5917,Forbes_1364,Assurant,Assurant,100,DBPedia_5917Forbes_1364
dbpedia_forbes_7903,DBPedia_7902,Forbes_343,Panasonic,Panasonic,100,DBPedia_7902Forbes_343
dbpedia_forbes_4591,DBPedia_4590,Forbes_162,Lowe's,Lowe's,100,DBPedia_4590Forbes_162
dbpedia_forbes_8331,DBPedia_8330,Forbes_65,Petrobras,Petrobras,100,DBPedia_8330Forbes_65
dbpedia_forbes_6571,DBPedia_6570,Forbes_569,Cognizant,Cognizant,100,DBPedia_6570Forbes_569
dbpedia_forbes_468,DBPedia_467,Forbes_516,Ally Financial,Ally Financial,100,DBPedia_467Forbes_516
dbpedia_forbes_3770,DBPedia_3769,Forbes_1860,Abrdn,Abrdn,100,DBPedia_3769Forbes_1860
dbpedia_forbes_5251,DBPedia_5250,Forbes_1507,Hyundai Glovis,Hyundai Glovis,100,DBPedia_5250Forbes_1507
dbpedia_forbes_481,DBPedia_480,Forbes_1853,CPFL Energia,CPFL Energia,100,DBPedia_480Forbes_1853
dbpedia_forbes_671,DBPedia_670,Forbes_1429,Attijariwafa Bank,Attijariwafa Bank,100,DBPedia_670Forbes_1429
dbpedia_forbes_5382,DBPedia_5381,Forbes_32,Comcast,Comcast,100,DBPedia_5381Forbes_32
dbpedia_forbes_9753,DBPedia_9752,Forbes_1529,Las Vegas Sands,Las Vegas Sands,100,DBPedia_9752Forbes_1529
dbpedia_forbes_9010,DBPedia_9009,Forbes_1274,Dick's Sporting Goods,Dick's Sporting Goods,100,DBPedia_9009Forbes_1274
dbpedia_forbes_1709,DBPedia_1708,Forbes_1162,Darden Restaurants,Darden Restaurants,100,DBPedia_1708Forbes_1162
dbpedia_forbes_5399,DBPedia_5398,Forbes_249,Humana,Humana,100,DBPedia_5398Forbes_249
dbpedia_forbes_6213,DBPedia_6212,Forbes_503,Sherwin-Williams,Sherwin-Williams,100,DBPedia_6212Forbes_503
dbpedia_forbes_2807,DBPedia_2806,Forbes_1001,Toray Industries,Toray Industries,100,DBPedia_2806Forbes_1001
dbpedia_forbes_3944,DBPedia_3943,Forbes_608,Hikvision,Hikvision,100,DBPedia_3943Forbes_608
dbpedia_forbes_7387,DBPedia_7386,Forbes_1599,Samsung Electro-Mechanics,Samsung Electro-Mechanics,100,DBPedia_7386Forbes_1599
dbpedia_forbes_6826,DBPedia_6825,Forbes_671,Cenovus Energy,Cenovus Energy,100,DBPedia_6825Forbes_671
dbpedia_forbes_4407,DBPedia_4406,Forbes_677,Republic Services,Republic Services,100,DBPedia_4406Forbes_677
dbpedia_forbes_7489,DBPedia_7488,Forbes_890,Universal Music Group,Universal Music Group,100,DBPedia_7488Forbes_890
dbpedia_forbes_37,DBPedia_36,Forbes_742,United Airlines Holdings,United Airlines Holdings,100,DBPedia_36Forbes_742
dbpedia_forbes_2476,DBPedia_2475,Forbes_27,Citigroup,Citigroup,100,DBPedia_2475Forbes_27
dbpedia_forbes_3931,DBPedia_3930,Forbes_1707,Eurobank Ergasias,Eurobank Ergasias,100,DBPedia_3930Forbes_1707
dbpedia_forbes_2703,DBPedia_2702,Forbes_18,Wells Fargo,Wells Fargo,100,DBPedia_2702Forbes_18
dbpedia_forbes_5841,DBPedia_5840,Forbes_679,WEC Energy Group,WEC Energy Group,100,DBPedia_5840Forbes_679
dbpedia_forbes_7575,DBPedia_7574,Forbes_1737,Li-Ning,Li Ning,100,DBPedia_7574Forbes_1737
dbpedia_forbes_248,DBPedia_247,Forbes_722,Steel Dynamics,Steel Dynamics,100,DBPedia_247Forbes_722
dbpedia_forbes_8692,DBPedia_8691,Forbes_703,Trane Technologies,Trane Technologies,100,DBPedia_8691Forbes_703
dbpedia_forbes_6387,DBPedia_6386,Forbes_680,Cardinal Health,Cardinal Health,100,DBPedia_6386Forbes_680
dbpedia_forbes_10292,DBPedia_10291,Forbes_737,CenterPoint Energy,CenterPoint Energy,100,DBPedia_10291Forbes_737
dbpedia_forbes_8713,DBPedia_8712,Forbes_319,Tyson Foods,Tyson Foods,100,DBPedia_8712Forbes_319
dbpedia_forbes_8689,DBPedia_8688,Forbes_785,Bank Hapoalim,Bank Hapoalim,100,DBPedia_8688Forbes_785
dbpedia_forbes_9831,DBPedia_9830,Forbes_1244,Kobe Steel,Kobe Steel,100,DBPedia_9830Forbes_1244
dbpedia_forbes_8330,DBPedia_8329,Forbes_1896,Samsung SDS,Samsung SDS,100,DBPedia_8329Forbes_1896
dbpedia_forbes_1362,DBPedia_1361,Forbes_84,Cigna,Cigna,100,DBPedia_1361Forbes_84
dbpedia_forbes_2676,DBPedia_2675,Forbes_1337,Tokyo Gas,Tokyo Gas,100,DBPedia_2675Forbes_1337
dbpedia_forbes_2919,DBPedia_2918,Forbes_1243,Nippon Paint,Nippon Paint,100,DBPedia_2918Forbes_1243
dbpedia_forbes_6129,DBPedia_6128,Forbes_215,Philip Morris International,Philip Morris International,100,DBPedia_6128Forbes_215
dbpedia_forbes_5011,DBPedia_5010,Forbes_1116,Nongfu Spring,Nongfu Spring,100,DBPedia_5010Forbes_1116
dbpedia_forbes_3345,DBPedia_3344,Forbes_1121,Rockwell Automation,Rockwell Automation,100,DBPedia_3344Forbes_1121
dbpedia_forbes_2626,DBPedia_2625,Forbes_605,Entergy,Entergy,100,DBPedia_2625Forbes_605
dbpedia_forbes_8382,DBPedia_8381,Forbes_876,Commerzbank,Commerzbank,100,DBPedia_8381Forbes_876
dbpedia_forbes_7104,DBPedia_7103,Forbes_1669,Jyske Bank,Jyske Bank,100,DBPedia_7103Forbes_1669
dbpedia_forbes_8634,DBPedia_8633,Forbes_168,Medtronic,Medtronic,100,DBPedia_8633Forbes_168
dbpedia_forbes_8332,DBPedia_8331,Forbes_1892,PennyMac Financial Services,PennyMac Financial Services,100,DBPedia_8331Forbes_1892
dbpedia_forbes_1152,DBPedia_1151,Forbes_1012,Constellation Brands,Constellation Brands,100,DBPedia_1151Forbes_1012
dbpedia_forbes_3308,DBPedia_3307,Forbes_501,Vonovia,Vonovia,100,DBPedia_3307Forbes_501
dbpedia_forbes_434,DBPedia_433,Forbes_976,Bancolombia,Bancolombia,100,DBPedia_433Forbes_976
dbpedia_forbes_6684,DBPedia_6683,Forbes_1205,Leidos,Leidos,100,DBPedia_6683Forbes_1205
dbpedia_forbes_9618,DBPedia_9617,Forbes_602,Edison International,Edison International,100,DBPedia_9617Forbes_602
dbpedia_forbes_1356,DBPedia_1355,Forbes_1872,Snap-on,Snap-on,100,DBPedia_1355Forbes_1872
dbpedia_forbes_1199,DBPedia_1198,Forbes_1254,Hologic,Hologic,100,DBPedia_1198Forbes_1254
dbpedia_forbes_9287,DBPedia_9286,Forbes_25,Volkswagen Group,Volkswagen Group,100,DBPedia_9286Forbes_25
dbpedia_forbes_1611,DBPedia_1610,Forbes_1211,TransDigm Group,TransDigm Group,100,DBPedia_1610Forbes_1211
dbpedia_forbes_2049,DBPedia_2048,Forbes_793,Sumitomo Chemical,Sumitomo Chemical,100,DBPedia_2048Forbes_793
dbpedia_forbes_7756,DBPedia_7755,Forbes_228,Aflac,Aflac,100,DBPedia_7755Forbes_228
dbpedia_forbes_6176,DBPedia_6175,Forbes_553,TE Connectivity,TE Connectivity,100,DBPedia_6175Forbes_553
dbpedia_forbes_2683,DBPedia_2682,Forbes_331,Danone,Danone,100,DBPedia_2682Forbes_331
dbpedia_forbes_7272,DBPedia_7271,Forbes_639,Idemitsu Kosan,Idemitsu Kosan,100,DBPedia_7271Forbes_639
dbpedia_forbes_9682,DBPedia_9681,Forbes_620,HeidelbergCement,HeidelbergCement,100,DBPedia_9681Forbes_620
dbpedia_forbes_8197,DBPedia_8196,Forbes_1953,XPO Logistics,XPO Logistics,100,DBPedia_8196Forbes_1953
dbpedia_forbes_1358,DBPedia_1357,Forbes_36,Morgan Stanley,Morgan Stanley,100,DBPedia_1357Forbes_36
dbpedia_forbes_8461,DBPedia_8460,Forbes_216,PayPal,PayPal,100,DBPedia_8460Forbes_216
dbpedia_forbes_5585,DBPedia_5584,Forbes_88,Elevance Health,Elevance Health,100,DBPedia_5584Forbes_88
dbpedia_forbes_3703,DBPedia_3702,Forbes_1927,Wintrust Financial,Wintrust Financial,100,DBPedia_3702Forbes_1927
dbpedia_forbes_6,DBPedia_5,Forbes_328,Richemont,Richemont,100,DBPedia_5Forbes_328
dbpedia_forbes_2889,DBPedia_2888,Forbes_815,Otis Worldwide,Otis Worldwide,100,DBPedia_2888Forbes_815
dbpedia_forbes_6440,DBPedia_6439,Forbes_1500,BorgWarner,BorgWarner,100,DBPedia_6439Forbes_1500
dbpedia_forbes_3588,DBPedia_3587,Forbes_584,Liberty Global,Liberty Global,100,DBPedia_3587Forbes_584
dbpedia_forbes_8051,DBPedia_8050,Forbes_984,Arrow Electronics,Arrow Electronics,100,DBPedia_8050Forbes_984
dbpedia_forbes_6488,DBPedia_6487,Forbes_795,Constellation Energy,Constellation Energy,100,DBPedia_6487Forbes_795
dbpedia_forbes_7392,DBPedia_7391,Forbes_967,Reinsurance Group of America,Reinsurance Group of America,100,DBPedia_7391Forbes_967
dbpedia_forbes_1135,DBPedia_1134,Forbes_581,Illinois Tool Works,Illinois Tool Works,100,DBPedia_1134Forbes_581
dbpedia_forbes_4571,DBPedia_4570,Forbes_223,McDonald's,McDonald's,100,DBPedia_4570Forbes_223
dbpedia_forbes_2893,DBPedia_2892,Forbes_1793,Ford Otosan,Ford Otosan,100,DBPedia_2892Forbes_1793
dbpedia_forbes_5966,DBPedia_5965,Forbes_609,Nippon Yusen,Nippon Yusen,100,DBPedia_5965Forbes_609
dbpedia_forbes_2564,DBPedia_2563,Forbes_1403,Mitsubishi Materials,Mitsubishi Materials,100,DBPedia_2563Forbes_1403
dbpedia_forbes_10674,DBPedia_10673,Forbes_261,Seven & I Holdings,Seven & I Holdings,100,DBPedia_10673Forbes_261
dbpedia_forbes_5389,DBPedia_5388,Forbes_265,Denso,Denso,100,DBPedia_5388Forbes_265
dbpedia_forbes_9189,DBPedia_9188,Forbes_1970,Cadence Bank,Cadence Bank,100,DBPedia_9188Forbes_1970
dbpedia_forbes_1566,DBPedia_1565,Forbes_1661,CPI Property Group,CPI Property Group,100,DBPedia_1565Forbes_1661
dbpedia_forbes_9039,DBPedia_9038,Forbes_392,Pioneer Natural Resources,Pioneer Natural Resources,100,DBPedia_9038Forbes_392
dbpedia_forbes_1588,DBPedia_1587,Forbes_1230,Alcoa,Alcoa,100,DBPedia_1587Forbes_1230
dbpedia_forbes_4764,DBPedia_4763,Forbes_1664,Autodesk,Autodesk,100,DBPedia_4763Forbes_1664
dbpedia_forbes_5279,DBPedia_5278,Forbes_1374,Wolters Kluwer,Wolters Kluwer,100,DBPedia_5278Forbes_1374
dbpedia_forbes_6409,DBPedia_6408,Forbes_813,United Rentals,United Rentals,100,DBPedia_6408Forbes_813
dbpedia_forbes_8723,DBPedia_8722,Forbes_870,Ameren,Ameren,100,DBPedia_8722Forbes_870
dbpedia_forbes_2269,DBPedia_2268,Forbes_267,Mastercard,Mastercard,100,DBPedia_2268Forbes_267
dbpedia_forbes_9587,DBPedia_9586,Forbes_1303,Air France–KLM,Air France-KLM,100,DBPedia_9586Forbes_1303
dbpedia_forbes_9826,DBPedia_9825,Forbes_302,Inditex,Inditex,100,DBPedia_9825Forbes_302
dbpedia_forbes_6935,DBPedia_6934,Forbes_894,Ferrovial,Ferrovial,100,DBPedia_6934Forbes_894
dbpedia_forbes_3161,DBPedia_3160,Forbes_1280,Yara International,Yara International,100,DBPedia_3160Forbes_1280
dbpedia_forbes_10109,DBPedia_10108,Forbes_713,STMicroelectronics,STMicroelectronics,100,DBPedia_10108Forbes_713
dbpedia_forbes_4907,DBPedia_4906,Forbes_296,Ecopetrol,Ecopetrol,100,DBPedia_4906Forbes_296
dbpedia_forbes_3511,DBPedia_3510,Forbes_1488,Equifax,Equifax,100,DBPedia_3510Forbes_1488
dbpedia_forbes_28,DBPedia_27,Forbes_882,Public Service Enterprise Group,Public Service Enterprise Group,100,DBPedia_27Forbes_882
dbpedia_forbes_8629,DBPedia_8628,Forbes_284,Saint-Gobain,Saint-Gobain,100,DBPedia_8628Forbes_284
dbpedia_forbes_2780,DBPedia_2779,Forbes_1800,Tosoh,Tosoh,100,DBPedia_2779Forbes_1800
dbpedia_forbes_2854,DBPedia_2853,Forbes_301,EssilorLuxottica,EssilorLuxottica,100,DBPedia_2853Forbes_301
dbpedia_forbes_4940,DBPedia_4939,Forbes_1795,Fortune Brands Home & Security,Fortune Brands Home & Security,100,DBPedia_4939Forbes_1795
dbpedia_forbes_5746,DBPedia_5745,Forbes_1068,Celanese,Celanese,100,DBPedia_5745Forbes_1068
dbpedia_forbes_5051,DBPedia_5050,Forbes_480,Talanx,Talanx,100,DBPedia_5050Forbes_480
dbpedia_forbes_1786,DBPedia_1785,Forbes_315,EOG Resources,EOG Resources,100,DBPedia_1785Forbes_315
dbpedia_forbes_3172,DBPedia_3171,Forbes_579,Raymond James Financial,Raymond James Financial,100,DBPedia_3171Forbes_579
dbpedia_forbes_7094,DBPedia_7093,Forbes_283,Kia,KIA,100,DBPedia_7093Forbes_283
dbpedia_forbes_6504,DBPedia_6503,Forbes_1317,Brighthouse Financial,Brighthouse Financial,100,DBPedia_6503Forbes_1317
dbpedia_forbes_1992,DBPedia_1991,Forbes_446,L3Harris Technologies,L3Harris Technologies,100,DBPedia_1991Forbes_446
dbpedia_forbes_4748,DBPedia_4747,Forbes_420,Baidu,Baidu,100,DBPedia_4747Forbes_420
dbpedia_forbes_1368,DBPedia_1367,Forbes_156,Munich Re,Munich Re,100,DBPedia_1367Forbes_156
dbpedia_forbes_8541,DBPedia_8540,Forbes_188,ArcelorMittal,ArcelorMittal,100,DBPedia_8540Forbes_188
dbpedia_forbes_5975,DBPedia_5974,Forbes_1431,Henry Schein,Henry Schein,100,DBPedia_5974Forbes_1431
dbpedia_forbes_1991,DBPedia_1990,Forbes_469,Kinder Morgan,Kinder Morgan,100,DBPedia_1990Forbes_469
dbpedia_forbes_3326,DBPedia_3325,Forbes_173,BlackRock,BlackRock,100,DBPedia_3325Forbes_173
dbpedia_forbes_5049,DBPedia_5048,Forbes_1301,China Fortune Land Development,China Fortune Land Development,100,DBPedia_5048Forbes_1301
dbpedia_forbes_4110,DBPedia_4109,Forbes_546,LG Electronics,LG Electronics,100,DBPedia_4109Forbes_546
dbpedia_forbes_3539,DBPedia_3538,Forbes_363,Freddie Mac,Freddie Mac,100,DBPedia_3538Forbes_363
dbpedia_forbes_8341,DBPedia_8340,Forbes_1204,Beiersdorf,Beiersdorf,100,DBPedia_8340Forbes_1204
dbpedia_forbes_7876,DBPedia_7875,Forbes_163,FedEx,FedEx,100,DBPedia_7875Forbes_163
dbpedia_forbes_4406,DBPedia_4405,Forbes_1285,Hydro One,Hydro One,100,DBPedia_4405Forbes_1285
dbpedia_forbes_2695,DBPedia_2694,Forbes_143,Truist Financial,Truist Financial,100,DBPedia_2694Forbes_143
dbpedia_forbes_8270,DBPedia_8269,Forbes_675,RELX,RELX,100,DBPedia_8269Forbes_675
dbpedia_forbes_2056,DBPedia_2055,Forbes_360,Dollar General,Dollar General,100,DBPedia_2055Forbes_360
dbpedia_forbes_8867,DBPedia_8866,Forbes_1446,Fortinet,Fortinet,100,DBPedia_8866Forbes_1446
dbpedia_forbes_7383,DBPedia_7382,Forbes_1172,Caesars Entertainment,Caesars Entertainment,100,DBPedia_7382Forbes_1172
dbpedia_forbes_8466,DBPedia_8465,Forbes_681,CarMax,CarMax,100,DBPedia_8465Forbes_681
dbpedia_forbes_5500,DBPedia_5499,Forbes_1440,Rivian,Rivian,100,DBPedia_5499Forbes_1440
dbpedia_forbes_8691,DBPedia_8690,Forbes_583,Activision Blizzard,Activision Blizzard,100,DBPedia_8690Forbes_583
dbpedia_forbes_9392,DBPedia_9391,Forbes_1101,Genworth Financial,Genworth Financial,100,DBPedia_9391Forbes_1101
dbpedia_forbes_5480,DBPedia_5479,Forbes_794,Vertex Pharmaceuticals,Vertex Pharmaceuticals,100,DBPedia_5479Forbes_794
dbpedia_forbes_7830,DBPedia_7829,Forbes_1229,Zimmer Biomet,Zimmer Biomet,100,DBPedia_7829Forbes_1229
dbpedia_forbes_10672,DBPedia_10671,Forbes_865,Rakuten,Rakuten,100,DBPedia_10671Forbes_865
dbpedia_forbes_951,DBPedia_950,Forbes_209,Nvidia,NVIDIA,100,DBPedia_950Forbes_209
dbpedia_forbes_3665,DBPedia_3664,Forbes_1902,Gold Fields,Gold Fields,100,DBPedia_3664Forbes_1902
dbpedia_forbes_4051,DBPedia_4050,Forbes_1235,Tenaris,Tenaris,100,DBPedia_4050Forbes_1235
dbpedia_forbes_7109,DBPedia_7108,Forbes_1485,Synovus,Synovus,100,DBPedia_7108Forbes_1485
dbpedia_forbes_7531,DBPedia_7530,Forbes_650,Cleveland-Cliffs,Cleveland-Cliffs,100,DBPedia_7530Forbes_650
dbpedia_forbes_9858,DBPedia_9857,Forbes_276,Occidental Petroleum,Occidental Petroleum,100,DBPedia_9857Forbes_276
dbpedia_forbes_10069,DBPedia_10068,Forbes_1535,Crown Holdings,Crown Holdings,100,DBPedia_10068Forbes_1535
dbpedia_forbes_4911,DBPedia_4910,Forbes_1586,Palo Alto Networks,Palo Alto Networks,100,DBPedia_4910Forbes_1586
dbpedia_forbes_9619,DBPedia_9618,Forbes_963,Equity Residential,Equity Residential,100,DBPedia_9618Forbes_963
dbpedia_forbes_10503,DBPedia_10502,Forbes_468,JD.com,JD.com,100,DBPedia_10502Forbes_468
dbpedia_forbes_649,DBPedia_648,Forbes_482,Nintendo,Nintendo,100,DBPedia_648Forbes_482
dbpedia_forbes_852,DBPedia_851,Forbes_318,Phillips 66,Phillips 66,100,DBPedia_851Forbes_318
dbpedia_forbes_459,DBPedia_458,Forbes_1175,Cemex,Cemex,100,DBPedia_458Forbes_1175
dbpedia_forbes_648,DBPedia_647,Forbes_364,Hewlett Packard Enterprise,Hewlett Packard Enterprise,100,DBPedia_647Forbes_364
dbpedia_forbes_5588,DBPedia_5587,Forbes_901,Coles Group,Coles Group,100,DBPedia_5587Forbes_901
dbpedia_forbes_5211,DBPedia_5210,Forbes_1862,Qurate Retail Group,Qurate Retail Group,100,DBPedia_5210Forbes_1862
dbpedia_forbes_9512,DBPedia_9511,Forbes_113,Bristol Myers Squibb,Bristol Myers Squibb,100,DBPedia_9511Forbes_113
dbpedia_forbes_6762,DBPedia_6761,Forbes_210,Amgen,Amgen,100,DBPedia_6761Forbes_210
dbpedia_forbes_6734,DBPedia_6733,Forbes_538,Toshiba,Toshiba,100,DBPedia_6733Forbes_538
dbpedia_forbes_4105,DBPedia_4104,Forbes_808,Mapfre,Mapfre,100,DBPedia_4104Forbes_808
dbpedia_forbes_5586,DBPedia_5585,Forbes_222,Mondelez International,Mondelez International,100,DBPedia_5585Forbes_222
dbpedia_forbes_7557,DBPedia_7556,Forbes_657,NXP Semiconductors,NXP Semiconductors,100,DBPedia_7556Forbes_657
dbpedia_forbes_6857,DBPedia_6856,Forbes_655,DTE Energy,DTE Energy,100,DBPedia_6856Forbes_655
dbpedia_forbes_7102,DBPedia_7101,Forbes_235,Sun Life Financial,Sun Life Financial,100,DBPedia_7101Forbes_235
dbpedia_forbes_163,DBPedia_162,Forbes_862,Roper Technologies,Roper Technologies,100,DBPedia_162Forbes_862
dbpedia_forbes_10560,DBPedia_10559,Forbes_1203,Kerry Group,Kerry Group,100,DBPedia_10559Forbes_1203
dbpedia_forbes_10434,DBPedia_10433,Forbes_372,Fortescue Metals Group,Fortescue Metals Group,100,DBPedia_10433Forbes_372
dbpedia_forbes_2271,DBPedia_2270,Forbes_128,ConocoPhillips,ConocoPhillips,100,DBPedia_2270Forbes_128
dbpedia_forbes_147,DBPedia_146,Forbes_1412,Quanta Services,Quanta Services,100,DBPedia_146Forbes_1412
dbpedia_forbes_1802,DBPedia_1801,Forbes_663,Atlas Copco,Atlas Copco,100,DBPedia_1801Forbes_663
dbpedia_forbes_4903,DBPedia_4902,Forbes_739,China Cinda Asset Management,China Cinda Asset Management,100,DBPedia_4902Forbes_739
dbpedia_forbes_1711,DBPedia_1710,Forbes_436,CNH Industrial,CNH Industrial,100,DBPedia_1710Forbes_436
dbpedia_forbes_9654,DBPedia_9653,Forbes_1925,Palantir Technologies,Palantir Technologies,100,DBPedia_9653Forbes_1925
dbpedia_forbes_6934,DBPedia_6933,Forbes_1226,Ferrari,Ferrari,100,DBPedia_6933Forbes_1226
dbpedia_forbes_4750,DBPedia_4749,Forbes_23,Walmart,Walmart,100,DBPedia_4749Forbes_23
dbpedia_forbes_9370,DBPedia_9369,Forbes_385,Eneos Holdings,ENEOS Holdings,100,DBPedia_9369Forbes_385
dbpedia_forbes_7552,DBPedia_7551,Forbes_959,Aptiv,Aptiv,100,DBPedia_7551Forbes_959
dbpedia_forbes_10627,DBPedia_10626,Forbes_1510,Incyte,Incyte,100,DBPedia_10626Forbes_1510
dbpedia_forbes_6134,DBPedia_6133,Forbes_1266,KPN,KPN,100,DBPedia_6133Forbes_1266
dbpedia_forbes_5111,DBPedia_5110,Forbes_839,TDK,TDK,100,DBPedia_5110Forbes_839
dbpedia_forbes_6572,DBPedia_6571,Forbes_684,Thomson Reuters,Thomson Reuters,100,DBPedia_6571Forbes_684
dbpedia_forbes_5679,DBPedia_5678,Forbes_514,Murata Manufacturing,Murata Manufacturing,100,DBPedia_5678Forbes_514
dbpedia_forbes_2276,DBPedia_2275,Forbes_1046,PulteGroup,PulteGroup,100,DBPedia_2275Forbes_1046
dbpedia_forbes_9144,DBPedia_9143,Forbes_1409,RTL Group,RTL Group,100,DBPedia_9143Forbes_1409
dbpedia_forbes_3893,DBPedia_3892,Forbes_1558,All Nippon Airways,All Nippon Airways,100,DBPedia_3892Forbes_1558
