Match ID,dbpedia_uid,forbes_uid,dbpedia_company,forbes_company,Similarity Score,dbpedia_fobes_uids
dbpedia_forbes_9077,DBPedia_9076,Forbes_31,IMImobile,China Mobile,67,DBPedia_9076Forbes_31
dbpedia_forbes_5344,DBPedia_5343,Forbes_1625,Perspecta Inc.,Investec,57,DBPedia_5343Forbes_1625
dbpedia_forbes_6345,DBPedia_6344,Forbes_684,RCR Tomlinson,Thomson Reuters,64,DBPedia_6344Forbes_684
dbpedia_forbes_5691,DBPedia_5690,Forbes_1016,Legg Mason,Legrand,59,DBPedia_5690Forbes_1016
dbpedia_forbes_4631,DBPedia_4630,Forbes_43,Saizeriya,Pfizer,53,DBPedia_4630Forbes_43
dbpedia_forbes_8394,DBPedia_8393,Forbes_1209,Beckett Media,Banca Mediolanum,55,DBPedia_8393Forbes_1209
dbpedia_forbes_7414,DBPedia_7413,Forbes_233,Hutchison Whampoa,CK Hutchison,62,DBPedia_7413Forbes_233
dbpedia_forbes_7982,DBPedia_7981,Forbes_1820,Arctic Co-operatives Limited,Horizon Therapeutics Public Limited Company,51,DBPedia_7981Forbes_1820
dbpedia_forbes_9963,DBPedia_9962,Forbes_591,Scottish Power,Weichai Power,59,DBPedia_9962Forbes_591
dbpedia_forbes_8910,DBPedia_8909,Forbes_336,LegacyTexas Bank,Huaxia Bank,59,DBPedia_8909Forbes_336
dbpedia_forbes_1493,DBPedia_1492,Forbes_795,Copperbelt Energy Corporation,Constellation Energy,65,DBPedia_1492Forbes_795
dbpedia_forbes_7147,DBPedia_7146,Forbes_775,Aumund (company),Baker Hughes Company,53,DBPedia_7146Forbes_775
dbpedia_forbes_8415,DBPedia_8414,Forbes_39,Blue Prism,BNP Paribas,57,DBPedia_8414Forbes_39
dbpedia_forbes_7361,DBPedia_7360,Forbes_153,Rubin (company),Deere & Company,69,DBPedia_7360Forbes_153
dbpedia_forbes_6802,DBPedia_6801,Forbes_9,Afriland First Bank,Bank of America,65,DBPedia_6801Forbes_9
dbpedia_forbes_427,DBPedia_426,Forbes_890,Warner Music Group,Universal Music Group,77,DBPedia_426Forbes_890
dbpedia_forbes_7621,DBPedia_7620,Forbes_153,Meltwater (company),Deere & Company,73,DBPedia_7620Forbes_153
dbpedia_forbes_6653,DBPedia_6652,Forbes_951,Medidata Solutions,Motorola Solutions,72,DBPedia_6652Forbes_951
dbpedia_forbes_10234,DBPedia_10233,Forbes_368,Yum China,China Unicom,76,DBPedia_10233Forbes_368
dbpedia_forbes_1461,DBPedia_1460,Forbes_1616,SVG Capital,SDIC Capital,78,DBPedia_1460Forbes_1616
dbpedia_forbes_10413,DBPedia_10412,Forbes_265,"ENSCO, Inc.",Denso,57,DBPedia_10412Forbes_265
dbpedia_forbes_1392,DBPedia_1391,Forbes_263,Safestore,Salesforce.com,61,DBPedia_1391Forbes_263
dbpedia_forbes_9797,DBPedia_9796,Forbes_1920,Plaid Pantry,Parkland,60,DBPedia_9796Forbes_1920
dbpedia_forbes_6521,DBPedia_6520,Forbes_166,Bol.com,Broadcom,67,DBPedia_6520Forbes_166
dbpedia_forbes_9468,DBPedia_9467,Forbes_215,Silchester International Investors,Philip Morris International,66,DBPedia_9467Forbes_215
dbpedia_forbes_1625,DBPedia_1624,Forbes_518,Amsterdam Trade Bank,Bank Central Asia,65,DBPedia_1624Forbes_518
dbpedia_forbes_1438,DBPedia_1437,Forbes_78,Siemens Pakistan,Siemens,61,DBPedia_1437Forbes_78
dbpedia_forbes_8897,DBPedia_8896,Forbes_153,PROS (company),Deere & Company,72,DBPedia_8896Forbes_153
dbpedia_forbes_5552,DBPedia_5551,Forbes_1717,Live Nation (events promoter),Live Nation Entertainment,58,DBPedia_5551Forbes_1717
dbpedia_forbes_1835,DBPedia_1834,Forbes_716,Quintain (company),Quanta Computer,65,DBPedia_1834Forbes_716
dbpedia_forbes_740,DBPedia_739,Forbes_1603,KWorld,Workday,62,DBPedia_739Forbes_1603
dbpedia_forbes_3323,DBPedia_3322,Forbes_1936,Unisys,Ansys,73,DBPedia_3322Forbes_1936
dbpedia_forbes_9376,DBPedia_9375,Forbes_1003,Elekeiroz,Eletrobrás,56,DBPedia_9375Forbes_1003
dbpedia_forbes_6648,DBPedia_6647,Forbes_171,N-ERGIE,ENGIE ,67,DBPedia_6647Forbes_171
dbpedia_forbes_4362,DBPedia_4361,Forbes_226,Sachs Electric,Schneider Electric,75,DBPedia_4361Forbes_226
dbpedia_forbes_5278,DBPedia_5277,Forbes_1530,Seara Foods,US Foods,74,DBPedia_5277Forbes_1530
dbpedia_forbes_10064,DBPedia_10063,Forbes_608,Kyodo Television,Hikvision,56,DBPedia_10063Forbes_608
dbpedia_forbes_8802,DBPedia_8801,Forbes_889,Future Electronics,Renesas Electronics,76,DBPedia_8801Forbes_889
dbpedia_forbes_1803,DBPedia_1802,Forbes_437,Fairfax Media,Fairfax Financial,67,DBPedia_1802Forbes_437
dbpedia_forbes_4200,DBPedia_4199,Forbes_1496,Popular Holdings,Vipshop Holdings,75,DBPedia_4199Forbes_1496
dbpedia_forbes_2325,DBPedia_2324,Forbes_1748,Johnston & Murphy,Johnson Matthey,73,DBPedia_2324Forbes_1748
dbpedia_forbes_9386,DBPedia_9385,Forbes_311,FreightCar America,American Electric,63,DBPedia_9385Forbes_311
dbpedia_forbes_6763,DBPedia_6762,Forbes_1164,Amrep Corporation,CJ Corporation,77,DBPedia_6762Forbes_1164
dbpedia_forbes_1117,DBPedia_1116,Forbes_490,FinBank Nigeria,Bank Mandiri,67,DBPedia_1116Forbes_490
dbpedia_forbes_2021,DBPedia_2020,Forbes_1016,Landis+Gyr,Legrand,59,DBPedia_2020Forbes_1016
dbpedia_forbes_6080,DBPedia_6079,Forbes_1324,PacSun,CSN,67,DBPedia_6079Forbes_1324
dbpedia_forbes_1333,DBPedia_1332,Forbes_1273,Pathé,Copart,60,DBPedia_1332Forbes_1273
dbpedia_forbes_1674,DBPedia_1673,Forbes_802,Three UK,US Steel,62,DBPedia_1673Forbes_802
dbpedia_forbes_169,DBPedia_168,Forbes_1759,Price Chopper and Market 32 Supermarkets,Avenue Supermarts,49,DBPedia_168Forbes_1759
dbpedia_forbes_8664,DBPedia_8663,Forbes_167,Luxoft,LukOil,50,DBPedia_8663Forbes_167
dbpedia_forbes_6434,DBPedia_6433,Forbes_422,Caloi,Canon,60,DBPedia_6433Forbes_422
dbpedia_forbes_5457,DBPedia_5456,Forbes_1065,UXC,UCB,67,DBPedia_5456Forbes_1065
dbpedia_forbes_9326,DBPedia_9325,Forbes_1940,Croda International,ASM International,83,DBPedia_9325Forbes_1940
dbpedia_forbes_8909,DBPedia_8908,Forbes_153,HYDAC (company),Deere & Company,69,DBPedia_8908Forbes_153
dbpedia_forbes_2603,DBPedia_2602,Forbes_750,Genie Energy,NRG Energy,73,DBPedia_2602Forbes_750
dbpedia_forbes_5454,DBPedia_5453,Forbes_1705,Massimo Dutti,Adani Transmission,52,DBPedia_5453Forbes_1705
dbpedia_forbes_7875,DBPedia_7874,Forbes_1851,Air Côte d'Ivoire,Korean Air,54,DBPedia_7874Forbes_1851
dbpedia_forbes_2958,DBPedia_2957,Forbes_43,Palfinger,Pfizer,67,DBPedia_2957Forbes_43
dbpedia_forbes_9695,DBPedia_9694,Forbes_1293,Intralot,Inter Rao,71,DBPedia_9694Forbes_1293
dbpedia_forbes_6332,DBPedia_6331,Forbes_171,NewGin,ENGIE ,55,DBPedia_6331Forbes_171
dbpedia_forbes_4290,DBPedia_4289,Forbes_411,Spirit AeroSystems,BAE Systems,62,DBPedia_4289Forbes_411
dbpedia_forbes_8236,DBPedia_8235,Forbes_1640,World Duty Free,World Fuel Services,59,DBPedia_8235Forbes_1640
dbpedia_forbes_602,DBPedia_601,Forbes_1225,Turku Repair Yard,Turkish Airlines,48,DBPedia_601Forbes_1225
dbpedia_forbes_1055,DBPedia_1054,Forbes_846,ICA Gruppen,Pgnig Group,64,DBPedia_1054Forbes_846
dbpedia_forbes_3316,DBPedia_3315,Forbes_920,Costco,Covestro,71,DBPedia_3315Forbes_920
dbpedia_forbes_9263,DBPedia_9262,Forbes_1055,Reliant Bancorp,Zions Bancorp,71,DBPedia_9262Forbes_1055
dbpedia_forbes_2467,DBPedia_2466,Forbes_940,Energoprojekt holding,ENN Energy Holdings,70,DBPedia_2466Forbes_940
dbpedia_forbes_7002,DBPedia_7001,Forbes_331,Janome,Danone,67,DBPedia_7001Forbes_331
dbpedia_forbes_8272,DBPedia_8271,Forbes_724,Green Planet Energy,Longi Green Energy Technology,67,DBPedia_8271Forbes_724
dbpedia_forbes_1807,DBPedia_1806,Forbes_228,Fnac,Aflac,67,DBPedia_1806Forbes_228
dbpedia_forbes_6205,DBPedia_6204,Forbes_1437,Manoir Industries,Thor Industries,81,DBPedia_6204Forbes_1437
dbpedia_forbes_51,DBPedia_50,Forbes_775,Crescent (Belgian company),Baker Hughes Company,59,DBPedia_50Forbes_775
dbpedia_forbes_4107,DBPedia_4106,Forbes_818,SodaStream,Stora Enso,60,DBPedia_4106Forbes_818
dbpedia_forbes_4979,DBPedia_4978,Forbes_612,PTT Exploration and Production,Marriott International,54,DBPedia_4978Forbes_612
dbpedia_forbes_1762,DBPedia_1761,Forbes_278,Accesso,McKesson,67,DBPedia_1761Forbes_278
dbpedia_forbes_5417,DBPedia_5416,Forbes_400,Johnson Controls,Johnson Controls International,70,DBPedia_5416Forbes_400
dbpedia_forbes_3082,DBPedia_3081,Forbes_785,Buro Happold,Bank Hapoalim,56,DBPedia_3081Forbes_785
dbpedia_forbes_8367,DBPedia_8366,Forbes_177,Virco,VINCI,60,DBPedia_8366Forbes_177
dbpedia_forbes_7427,DBPedia_7426,Forbes_1825,Bengal Chemicals and Pharmaceuticals,Hubei Biocause Pharmaceutical,62,DBPedia_7426Forbes_1825
dbpedia_forbes_863,DBPedia_862,Forbes_431,BlueLinx,Boeing,57,DBPedia_862Forbes_431
dbpedia_forbes_2726,DBPedia_2725,Forbes_536,Currys plc,CRRC,57,DBPedia_2725Forbes_536
dbpedia_forbes_3407,DBPedia_3406,Forbes_242,Progresif,Progressive,80,DBPedia_3406Forbes_242
dbpedia_forbes_8024,DBPedia_8023,Forbes_361,Ipiranga (company),Kraft Heinz Company,63,DBPedia_8023Forbes_361
dbpedia_forbes_8728,DBPedia_8727,Forbes_703,Travel + Leisure Co.,Trane Technologies,57,DBPedia_8727Forbes_703
dbpedia_forbes_7267,DBPedia_7266,Forbes_545,Toyohashi Railroad,Tokyo Electron,50,DBPedia_7266Forbes_545
dbpedia_forbes_8845,DBPedia_8844,Forbes_418,Bachmann Industries,Daikin Industries,72,DBPedia_8844Forbes_418
dbpedia_forbes_6541,DBPedia_6540,Forbes_1711,United Nuclear Corporation,Sumec Corporation,65,DBPedia_6540Forbes_1711
dbpedia_forbes_220,DBPedia_219,Forbes_882,Elektroprivreda Republike Srpske,Public Service Enterprise Group,54,DBPedia_219Forbes_882
dbpedia_forbes_2518,DBPedia_2517,Forbes_230,Loux (company),Southern Company,71,DBPedia_2517Forbes_230
dbpedia_forbes_3369,DBPedia_3368,Forbes_153,Phase One (company),Deere & Company,67,DBPedia_3368Forbes_153
dbpedia_forbes_6690,DBPedia_6689,Forbes_1071,Anest Iwata,Sibanye Stillwater,62,DBPedia_6689Forbes_1071
dbpedia_forbes_4955,DBPedia_4954,Forbes_897,Dr. Martens,E-mart ,62,DBPedia_4954Forbes_897
dbpedia_forbes_7942,DBPedia_7941,Forbes_247,Internet Group,NatWest Group,74,DBPedia_7941Forbes_247
dbpedia_forbes_10676,DBPedia_10675,Forbes_1280,SeaChange International,Yara International,78,DBPedia_10675Forbes_1280
dbpedia_forbes_8103,DBPedia_8102,Forbes_598,Distell Group Limited,Credit Suisse Group,60,DBPedia_8102Forbes_598
dbpedia_forbes_266,DBPedia_265,Forbes_1181,Safeco,Secom,73,DBPedia_265Forbes_1181
dbpedia_forbes_5430,DBPedia_5429,Forbes_818,Dentsply Sirona,Stora Enso,56,DBPedia_5429Forbes_818
dbpedia_forbes_7175,DBPedia_7174,Forbes_374,Bioderma,Moderna,67,DBPedia_7174Forbes_374
dbpedia_forbes_3924,DBPedia_3923,Forbes_737,Tanger Factory Outlet Centers,CenterPoint Energy,51,DBPedia_3923Forbes_737
dbpedia_forbes_8374,DBPedia_8373,Forbes_659,Billabong (clothing),Booking Holdings,53,DBPedia_8373Forbes_659
dbpedia_forbes_582,DBPedia_581,Forbes_590,Cbus (superannuation fund),Fosun International,56,DBPedia_581Forbes_590
dbpedia_forbes_3706,DBPedia_3705,Forbes_1854,Airports of Serbia,Airports of Thailand,74,DBPedia_3705Forbes_1854
dbpedia_forbes_1904,DBPedia_1903,Forbes_686,Feng Sushi,Ferguson,56,DBPedia_1903Forbes_686
dbpedia_forbes_3754,DBPedia_3753,Forbes_487,Gartmore Group,CME Group,70,DBPedia_3753Forbes_487
dbpedia_forbes_8626,DBPedia_8625,Forbes_1221,Claro Puerto Rico,VICI Properties,56,DBPedia_8625Forbes_1221
dbpedia_forbes_2766,DBPedia_2765,Forbes_1652,UCC Ueshima Coffee Co.,Banco Comercial Portugues,48,DBPedia_2765Forbes_1652
dbpedia_forbes_6152,DBPedia_6151,Forbes_1361,TAG Tegernsee Immobilien und Beteiligung,LEG Immobilien AG,53,DBPedia_6151Forbes_1361
dbpedia_forbes_2961,DBPedia_2960,Forbes_541,Grünenthal,Prudential,63,DBPedia_2960Forbes_541
dbpedia_forbes_3251,DBPedia_3250,Forbes_1160,Fieldfisher,Kingfisher,67,DBPedia_3250Forbes_1160
dbpedia_forbes_5356,DBPedia_5355,Forbes_1542,Shuttleworth & Ingersoll,Ingersoll Rand,61,DBPedia_5355Forbes_1542
dbpedia_forbes_4645,DBPedia_4644,Forbes_14,Salomon Group,Samsung Group,77,DBPedia_4644Forbes_14
dbpedia_forbes_198,DBPedia_197,Forbes_261,Peel Hotels,Seven & I Holdings,52,DBPedia_197Forbes_261
dbpedia_forbes_1246,DBPedia_1245,Forbes_1612,Boston Consulting Group,Evolution Gaming Group AB,62,DBPedia_1245Forbes_1612
dbpedia_forbes_6879,DBPedia_6878,Forbes_1557,Altairnano,Atlassian,63,DBPedia_6878Forbes_1557
dbpedia_forbes_3986,DBPedia_3985,Forbes_1843,Duane Reade,Trade Desk,67,DBPedia_3985Forbes_1843
dbpedia_forbes_10167,DBPedia_10166,Forbes_1953,Girteka Logistics,XPO Logistics,60,DBPedia_10166Forbes_1953
dbpedia_forbes_236,DBPedia_235,Forbes_1938,GATX,Gap,57,DBPedia_235Forbes_1938
dbpedia_forbes_10218,DBPedia_10217,Forbes_714,Mahle GmbH,Gemdale,59,DBPedia_10217Forbes_714
dbpedia_forbes_3221,DBPedia_3220,Forbes_673,Orscheln Farm & Home,Porsche Automobil Holding,56,DBPedia_3220Forbes_673
dbpedia_forbes_4717,DBPedia_4716,Forbes_865,Bradken,Rakuten,71,DBPedia_4716Forbes_865
dbpedia_forbes_10319,DBPedia_10318,Forbes_1022,Triple-S Management Corporation,iA Financial Corporation,62,DBPedia_10318Forbes_1022
dbpedia_forbes_7422,DBPedia_7421,Forbes_1078,Prosafe SE,Rosseti,59,DBPedia_7421Forbes_1078
dbpedia_forbes_1214,DBPedia_1213,Forbes_13,"Home Box Office, Inc.",Bank of China,50,DBPedia_1213Forbes_13
dbpedia_forbes_4223,DBPedia_4222,Forbes_1395,OPA co. ltd.,Coloplast,63,DBPedia_4222Forbes_1395
dbpedia_forbes_5163,DBPedia_5162,Forbes_282,Albis (store),Investor AB,64,DBPedia_5162Forbes_282
dbpedia_forbes_9194,DBPedia_9193,Forbes_848,Campari Group,Compass Group,77,DBPedia_9193Forbes_848
dbpedia_forbes_513,DBPedia_512,Forbes_23,ASMAR,Walmart,67,DBPedia_512Forbes_23
dbpedia_forbes_3442,DBPedia_3441,Forbes_359,Village Inn,Indian Oil,57,DBPedia_3441Forbes_359
dbpedia_forbes_2305,DBPedia_2304,Forbes_1903,Cash Converters,Commerce Bancshares,53,DBPedia_2304Forbes_1903
dbpedia_forbes_10364,DBPedia_10363,Forbes_660,Actelion,Aeon,67,DBPedia_10363Forbes_660
dbpedia_forbes_2785,DBPedia_2784,Forbes_73,Affinion Group,AIA Group,70,DBPedia_2784Forbes_73
dbpedia_forbes_7129,DBPedia_7128,Forbes_78,Swizzels,Siemens,53,DBPedia_7128Forbes_78
dbpedia_forbes_4390,DBPedia_4389,Forbes_728,Vornado Realty Trust,Digital Realty Trust,60,DBPedia_4389Forbes_728
dbpedia_forbes_9526,DBPedia_9525,Forbes_532,Buona,Bunge,60,DBPedia_9525Forbes_532
dbpedia_forbes_824,DBPedia_823,Forbes_1842,Grivco,Ricoh,73,DBPedia_823Forbes_1842
dbpedia_forbes_1738,DBPedia_1737,Forbes_775,Ackerman McQueen,Baker Hughes Company,56,DBPedia_1737Forbes_775
dbpedia_forbes_1548,DBPedia_1547,Forbes_1992,GOPAC,Match Group,62,DBPedia_1547Forbes_1992
dbpedia_forbes_8813,DBPedia_8812,Forbes_114,C. & J. Clark,Coca-Cola,56,DBPedia_8812Forbes_114
dbpedia_forbes_6001,DBPedia_6000,Forbes_927,Fiagril,Viatris,57,DBPedia_6000Forbes_927
dbpedia_forbes_8162,DBPedia_8161,Forbes_1229,Zimmer (automobile),Zimmer Biomet,67,DBPedia_8161Forbes_1229
dbpedia_forbes_486,DBPedia_485,Forbes_1918,UOB-Kay Hian,Kiyo Bank ,57,DBPedia_485Forbes_1918
dbpedia_forbes_2412,DBPedia_2411,Forbes_1229,Day & Zimmermann,Zimmer Biomet,52,DBPedia_2411Forbes_1229
dbpedia_forbes_9362,DBPedia_9361,Forbes_112,Wyndham Capital Mortgage,Capital One,57,DBPedia_9361Forbes_112
dbpedia_forbes_119,DBPedia_118,Forbes_1736,Carter's,Waters,71,DBPedia_118Forbes_1736
dbpedia_forbes_2894,DBPedia_2893,Forbes_268,Foz do Brasil,Banco do Brasil,64,DBPedia_2893Forbes_268
dbpedia_forbes_4843,DBPedia_4842,Forbes_967,American Hotel Register Company,Reinsurance Group of America,61,DBPedia_4842Forbes_967
dbpedia_forbes_4005,DBPedia_4004,Forbes_749,Formlabs,Formosa Plastics,58,DBPedia_4004Forbes_749
dbpedia_forbes_704,DBPedia_703,Forbes_1164,Arotech Corporation,CJ Corporation,79,DBPedia_703Forbes_1164
dbpedia_forbes_8030,DBPedia_8029,Forbes_333,Chegg,LG Chem,67,DBPedia_8029Forbes_333
dbpedia_forbes_7475,DBPedia_7474,Forbes_938,Bevin Brothers Manufacturing Company,Semiconductor Manufacturing International,55,DBPedia_7474Forbes_938
dbpedia_forbes_10474,DBPedia_10473,Forbes_1415,Farmec,Faurecia,71,DBPedia_10473Forbes_1415
dbpedia_forbes_3309,DBPedia_3308,Forbes_112,Blue Owl Capital,Capital One,67,DBPedia_3308Forbes_112
dbpedia_forbes_2296,DBPedia_2295,Forbes_1166,Coupa,Coupang,83,DBPedia_2295Forbes_1166
dbpedia_forbes_2783,DBPedia_2782,Forbes_1454,Academy Sports + Outdoors,Advance Auto Parts,59,DBPedia_2782Forbes_1454
dbpedia_forbes_6324,DBPedia_6323,Forbes_308,ZESCO,Tesco,80,DBPedia_6323Forbes_308
dbpedia_forbes_6228,DBPedia_6227,Forbes_1838,Indra Sistemas,Sistema,67,DBPedia_6227Forbes_1838
dbpedia_forbes_1848,DBPedia_1847,Forbes_775,Arm (company),Baker Hughes Company,65,DBPedia_1847Forbes_775
dbpedia_forbes_3746,DBPedia_3745,Forbes_153,2U (company),Deere & Company,61,DBPedia_3745Forbes_153
dbpedia_forbes_8633,DBPedia_8632,Forbes_1344,Zambia Sugar,Garmin,56,DBPedia_8632Forbes_1344
dbpedia_forbes_10580,DBPedia_10579,Forbes_230,Donaldson Company,Southern Company,67,DBPedia_10579Forbes_230
dbpedia_forbes_1401,DBPedia_1400,Forbes_22,Gaotu Techedu,UnitedHealth Group,52,DBPedia_1400Forbes_22
dbpedia_forbes_5198,DBPedia_5197,Forbes_413,Bolton Group,BT Group,80,DBPedia_5197Forbes_413
dbpedia_forbes_3735,DBPedia_3734,Forbes_715,AltaGas,Ageas,67,DBPedia_3734Forbes_715
dbpedia_forbes_2511,DBPedia_2510,Forbes_127,Mitsui Sumitomo Insurance Group,Sumitomo Mitsui Financial,75,DBPedia_2510Forbes_127
dbpedia_forbes_65,DBPedia_64,Forbes_749,Boots Opticians,Formosa Plastics,58,DBPedia_64Forbes_749
dbpedia_forbes_2357,DBPedia_2356,Forbes_993,Big Review TV,Link REIT,55,DBPedia_2356Forbes_993
dbpedia_forbes_2896,DBPedia_2895,Forbes_1926,Greenhill & Co.,Rothschild & Co.,56,DBPedia_2895Forbes_1926
dbpedia_forbes_10057,DBPedia_10056,Forbes_257,Destination XL Group,KB Financial Group,58,DBPedia_10056Forbes_257
dbpedia_forbes_5028,DBPedia_5027,Forbes_409,Tata Steel BSL,Tata Steel,83,DBPedia_5027Forbes_409
dbpedia_forbes_10112,DBPedia_10111,Forbes_1340,SIGA Technologies,Keysight Technologies,84,DBPedia_10111Forbes_1340
dbpedia_forbes_4033,DBPedia_4032,Forbes_990,Ascential,Centrica,71,DBPedia_4032Forbes_990
dbpedia_forbes_3423,DBPedia_3422,Forbes_403,Ardex GmbH,Jardine Matheson,54,DBPedia_3422Forbes_403
dbpedia_forbes_3006,DBPedia_3005,Forbes_560,Farmdrop,Wesfarmers,56,DBPedia_3005Forbes_560
dbpedia_forbes_6608,DBPedia_6607,Forbes_344,SECURA Insurance,MS&AD Insurance,71,DBPedia_6607Forbes_344
dbpedia_forbes_4577,DBPedia_4576,Forbes_48,AptarGroup,AXA Group,74,DBPedia_4576Forbes_48
dbpedia_forbes_2122,DBPedia_2121,Forbes_594,MMG Limited,Vedanta Limited,62,DBPedia_2121Forbes_594
dbpedia_forbes_7805,DBPedia_7804,Forbes_529,C.I.Agent Solutions,CK Asset Holdings,61,DBPedia_7804Forbes_529
dbpedia_forbes_10296,DBPedia_10295,Forbes_4,Torghatten ASA,JPMorgan Chase,57,DBPedia_10295Forbes_4
dbpedia_forbes_4820,DBPedia_4819,Forbes_1592,Tuesday Morning,Owens Corning,64,DBPedia_4819Forbes_1592
dbpedia_forbes_9720,DBPedia_9719,Forbes_867,Tesco Ireland,Bank of Ireland,64,DBPedia_9719Forbes_867
dbpedia_forbes_2201,DBPedia_2200,Forbes_384,Redner's Markets,Regeneron Pharmaceuticals,54,DBPedia_2200Forbes_384
dbpedia_forbes_89,DBPedia_88,Forbes_481,Vodafone Iceland,Vodafone,67,DBPedia_88Forbes_481
dbpedia_forbes_64,DBPedia_63,Forbes_169,Sappi,SAP,75,DBPedia_63Forbes_169
dbpedia_forbes_2031,DBPedia_2030,Forbes_131,Maquet,Manulife,57,DBPedia_2030Forbes_131
dbpedia_forbes_7717,DBPedia_7716,Forbes_110,Enel X,Enel,80,DBPedia_7716Forbes_110
dbpedia_forbes_2304,DBPedia_2303,Forbes_682,Camargo Corrêa Desenvolvimento Imobiliário,China Development Financial,45,DBPedia_2303Forbes_682
dbpedia_forbes_3298,DBPedia_3297,Forbes_435,Shree Ganesh Jewellery House,The Estée Lauder Companies,53,DBPedia_3297Forbes_435
dbpedia_forbes_9494,DBPedia_9493,Forbes_1289,Frontier California,Frontier Communications Parent,57,DBPedia_9493Forbes_1289
dbpedia_forbes_2637,DBPedia_2636,Forbes_361,Crispin Hard Cider Company,Kraft Heinz Company,53,DBPedia_2636Forbes_361
dbpedia_forbes_1273,DBPedia_1272,Forbes_526,Hogan Lovells,Thales,53,DBPedia_1272Forbes_526
dbpedia_forbes_2163,DBPedia_2162,Forbes_575,Selex ES,JSW Steel,59,DBPedia_2162Forbes_575
dbpedia_forbes_8997,DBPedia_8996,Forbes_1936,Landry's,Ansys,62,DBPedia_8996Forbes_1936
dbpedia_forbes_7084,DBPedia_7083,Forbes_343,Pasona,Panasonic,67,DBPedia_7083Forbes_343
dbpedia_forbes_5096,DBPedia_5095,Forbes_1052,Jazz Pharmaceuticals,Teva Pharmaceutical,72,DBPedia_5095Forbes_1052
dbpedia_forbes_9243,DBPedia_9242,Forbes_1417,Belmond Limited,Liberty Broadband,50,DBPedia_9242Forbes_1417
dbpedia_forbes_9850,DBPedia_9849,Forbes_1294,Nemak,Nedbank,67,DBPedia_9849Forbes_1294
dbpedia_forbes_9205,DBPedia_9204,Forbes_311,American Science and Engineering,American Electric,57,DBPedia_9204Forbes_311
dbpedia_forbes_499,DBPedia_498,Forbes_607,Wiener Lokalbahnen,EnBW-Energie Baden,56,DBPedia_498Forbes_607
dbpedia_forbes_5354,DBPedia_5353,Forbes_1181,Symmetricom,Secom,62,DBPedia_5353Forbes_1181
dbpedia_forbes_10573,DBPedia_10572,Forbes_20,TV Azteca,AT&T,62,DBPedia_10572Forbes_20
dbpedia_forbes_7898,DBPedia_7897,Forbes_150,Tarkett d.o.o.,Target,53,DBPedia_7897Forbes_150
dbpedia_forbes_2208,DBPedia_2207,Forbes_1532,Nor Lines,Nitori Holdings,67,DBPedia_2207Forbes_1532
dbpedia_forbes_1252,DBPedia_1251,Forbes_535,Bertucci's,Albertsons,50,DBPedia_1251Forbes_535
dbpedia_forbes_3005,DBPedia_3004,Forbes_855,Flickorna Lundgren,Public Storage,50,DBPedia_3004Forbes_855
dbpedia_forbes_7005,DBPedia_7004,Forbes_844,Era Watch Company,The Hershey Company,72,DBPedia_7004Forbes_844
dbpedia_forbes_921,DBPedia_920,Forbes_121,Marinopoulos Market,Credit Agricole,53,DBPedia_920Forbes_121
dbpedia_forbes_1897,DBPedia_1896,Forbes_514,Takeuchi Manufacturing,Murata Manufacturing,76,DBPedia_1896Forbes_514
dbpedia_forbes_10614,DBPedia_10613,Forbes_1976,Iamgold,Ampol ,67,DBPedia_10613Forbes_1976
dbpedia_forbes_10175,DBPedia_10174,Forbes_153,N1 (company),Deere & Company,70,DBPedia_10174Forbes_153
dbpedia_forbes_4999,DBPedia_4998,Forbes_833,Acquire BPO,Quinenco,53,DBPedia_4998Forbes_833
dbpedia_forbes_1485,DBPedia_1484,Forbes_1465,Gibson Dunn,Avery Dennison,56,DBPedia_1484Forbes_1465
dbpedia_forbes_8544,DBPedia_8543,Forbes_508,Lincoln National Corporation,Lincoln National,73,DBPedia_8543Forbes_508
dbpedia_forbes_9259,DBPedia_9258,Forbes_331,Jones Day,Danone,67,DBPedia_9258Forbes_331
dbpedia_forbes_10143,DBPedia_10142,Forbes_1634,Enzon Pharmaceuticals,Sino Biopharmaceutical,74,DBPedia_10142Forbes_1634
dbpedia_forbes_9542,DBPedia_9541,Forbes_699,Washington Federal,Huntington Bank,55,DBPedia_9541Forbes_699
dbpedia_forbes_711,DBPedia_710,Forbes_749,First Majestic Silver,Formosa Plastics,54,DBPedia_710Forbes_749
dbpedia_forbes_7888,DBPedia_7887,Forbes_1245,Nova (Greece),Bank of Greece,64,DBPedia_7887Forbes_1245
dbpedia_forbes_9241,DBPedia_9240,Forbes_1943,Borden Dairy,Bradespar,57,DBPedia_9240Forbes_1943
dbpedia_forbes_6755,DBPedia_6754,Forbes_1300,Banco Pan,Banco BPM,78,DBPedia_6754Forbes_1300
dbpedia_forbes_710,DBPedia_709,Forbes_1167,First Capital REIT,CapitaLand Investment,67,DBPedia_709Forbes_1167
dbpedia_forbes_3290,DBPedia_3289,Forbes_1449,InsideView,ServiceNow,60,DBPedia_3289Forbes_1449
dbpedia_forbes_188,DBPedia_187,Forbes_249,Hulamin,Humana,62,DBPedia_187Forbes_249
dbpedia_forbes_10320,DBPedia_10319,Forbes_1399,Tritax EuroBox,Euronext,55,DBPedia_10319Forbes_1399
