"AttributeName","Consistency","ValueIDS","RecordIDS","Values","FusedValue","IsCorrect","CorrectValue"
"Company name","1.0","Company name-{DBPedia_636+SBTI_160}","DBPedia_636+SBTI_160","{Air New Zealand|Air New Zealand}","Air New Zealand",,
"Company name","1.0","Company name-{DBPedia_453+Forbes_39+SBTI_738}","DBPedia_453+Forbes_39+SBTI_738","{BNP Paribas|BNP Paribas|BNP Paribas}","BNP Paribas","true","BNP Paribas"
"Company name","1.0","Company name-{DBPedia_9825+Forbes_302+SBTI_2636}","DBPedia_9825+Forbes_302+SBTI_2636","{Inditex|Inditex|Inditex}","Inditex","true","Inditex"
"Company name","0.0","Company name-{DBPedia_4451+SBTI_2791}","DBPedia_4451+SBTI_2791","{Izukyū Corporation|IZUMI CORPORATION}","IZUMI CORPORATION",,
"Company name","1.0","Company name-{DBPedia_1988+SBTI_5249}","DBPedia_1988+SBTI_5249","{Takeda Pharmaceutical Company|Takeda Pharmaceutical Company}","Takeda Pharmaceutical Company",,
"Company name","1.0","Company name-{DBPedia_6932+Forbes_1894}","DBPedia_6932+Forbes_1894","{Essex Property Trust|Essex Property Trust}","Essex Property Trust",,
"Company name","1.0","Company name-{DBPedia_8342+SBTI_2566}","DBPedia_8342+SBTI_2566","{Hyatt|Hyatt}","Hyatt",,
"Company name","1.0","Company name-{DBPedia_8885+SBTI_4082}","DBPedia_8885+SBTI_4082","{Oshkosh Corporation|Oshkosh Corporation}","Oshkosh Corporation",,
"Company name","1.0","Company name-{DBPedia_3163+Forbes_1747}","DBPedia_3163+Forbes_1747","{WuXi Biologics|WuXi Biologics}","WuXi Biologics",,
"Company name","1.0","Company name-{DBPedia_2314+SBTI_5888}","DBPedia_2314+SBTI_5888","{Votorantim Cimentos|Votorantim Cimentos}","Votorantim Cimentos",,
"Company name","1.0","Company name-{DBPedia_1393+SBTI_1644}","DBPedia_1393+SBTI_1644","{Elementis|Elementis}","Elementis",,
"Company name","1.0","Company name-{DBPedia_4104+Forbes_808}","DBPedia_4104+Forbes_808","{Mapfre|Mapfre}","Mapfre",,
"Company name","1.0","Company name-{DBPedia_2608+Forbes_1523}","DBPedia_2608+Forbes_1523","{Mondi|Mondi}","Mondi",,
"Company name","1.0","Company name-{DBPedia_9182+SBTI_5975}","DBPedia_9182+SBTI_5975","{Williams-Sonoma, Inc.|Williams-Sonoma, Inc.}","Williams-Sonoma, Inc.",,
"Company name","1.0","Company name-{DBPedia_10212+SBTI_4883}","DBPedia_10212+SBTI_4883","{Sika AG|Sika AG}","Sika AG",,
"Company name","1.0","Company name-{DBPedia_7386+Forbes_1599}","DBPedia_7386+Forbes_1599","{Samsung Electro-Mechanics|Samsung Electro-Mechanics}","Samsung Electro-Mechanics",,
"Company name","1.0","Company name-{Forbes_1155+SBTI_1368}","Forbes_1155+SBTI_1368","{DaVita|DaVita}","DaVita",,
"Company name","1.0","Company name-{DBPedia_6577+SBTI_1633}","DBPedia_6577+SBTI_1633","{Elastic NV|Elastic NV}","Elastic NV",,
"Company name","0.0","Company name-{DBPedia_6927+SBTI_5464}","DBPedia_6927+SBTI_5464","{Thales Group|Thule Group}","Thule Group",,
"Company name","1.0","Company name-{DBPedia_9672+Forbes_987}","DBPedia_9672+Forbes_987","{Grupo Aval|Grupo Aval}","Grupo Aval",,
"Company name","1.0","Company name-{DBPedia_1822+Forbes_1571}","DBPedia_1822+Forbes_1571","{Fortive|Fortive}","Fortive",,
"Company name","1.0","Company name-{DBPedia_6825+Forbes_671}","DBPedia_6825+Forbes_671","{Cenovus Energy|Cenovus Energy}","Cenovus Energy",,
"Company name","1.0","Company name-{DBPedia_3963+SBTI_4120}","DBPedia_3963+SBTI_4120","{PageGroup|PageGroup}","PageGroup",,
"Company name","1.0","Company name-{DBPedia_6175+Forbes_553}","DBPedia_6175+Forbes_553","{TE Connectivity|TE Connectivity}","TE Connectivity",,
"Company name","0.0","Company name-{DBPedia_86+SBTI_651}","DBPedia_86+SBTI_651","{Benevity|Beneva}","Beneva",,
"Company name","1.0","Company name-{DBPedia_8901+SBTI_2247}","DBPedia_8901+SBTI_2247","{Groupe Bruxelles Lambert|Groupe Bruxelles Lambert}","Groupe Bruxelles Lambert",,
"Company name","1.0","Company name-{DBPedia_1986+SBTI_2957}","DBPedia_1986+SBTI_2957","{KB Home|KB Home}","KB Home",,
"Company name","1.0","Company name-{DBPedia_2807+SBTI_5656}","DBPedia_2807+SBTI_5656","{UBE Corporation|UBE Corporation}","UBE Corporation",,
"Company name","1.0","Company name-{DBPedia_447+Forbes_354}","DBPedia_447+Forbes_354","{Bank of Beijing|Bank of Beijing}","Bank of Beijing",,
"Company name","1.0","Company name-{DBPedia_709+SBTI_1883}","DBPedia_709+SBTI_1883","{First Capital REIT|First Capital REIT}","First Capital REIT",,
"Company name","1.0","Company name-{DBPedia_8707+Forbes_155}","DBPedia_8707+Forbes_155","{Barclays|Barclays}","Barclays",,
"Company name","1.0","Company name-{DBPedia_2341+Forbes_431}","DBPedia_2341+Forbes_431","{Boeing|Boeing}","Boeing",,
"Company name","1.0","Company name-{DBPedia_10070+Forbes_1903}","DBPedia_10070+Forbes_1903","{Commerce Bancshares|Commerce Bancshares}","Commerce Bancshares",,
"Company name","0.0","Company name-{DBPedia_8600+SBTI_341}","DBPedia_8600+SBTI_341","{Apotex|Apotea}","Apotea",,
"Company name","0.0","Company name-{DBPedia_5859+SBTI_873}","DBPedia_5859+SBTI_873","{Bytes Technology Group|Bytes Technology Group Plc}","Bytes Technology Group",,
"Company name","1.0","Company name-{DBPedia_9123+SBTI_4036}","DBPedia_9123+SBTI_4036","{Onsemi|onsemi}","Onsemi",,
"Company name","1.0","Company name-{DBPedia_3931+Forbes_338}","DBPedia_3931+Forbes_338","{Fannie Mae|Fannie Mae}","Fannie Mae",,
"Company name","1.0","Company name-{DBPedia_125+SBTI_618}","DBPedia_125+SBTI_618","{BearingPoint|BearingPoint}","BearingPoint",,
"Company name","0.6666666666666666","Company name-{DBPedia_324+DBPedia_6608+SBTI_4945}","DBPedia_324+DBPedia_6608+SBTI_4945","{SMC Corporation|SMTC Corporation|SMC Corporation}","SMC Corporation",,
"Company name","1.0","Company name-{DBPedia_6933+Forbes_1226}","DBPedia_6933+Forbes_1226","{Ferrari|Ferrari}","Ferrari",,
"Company name","1.0","Company name-{Forbes_1407+SBTI_4188}","Forbes_1407+SBTI_4188","{PerkinElmer|PerkinElmer}","PerkinElmer",,
"Company name","0.0","Company name-{DBPedia_677+SBTI_3875}","DBPedia_677+SBTI_3875","{Nobina|Nobian}","Nobian",,
"Company name","0.75","Company name-{DBPedia_968+Forbes_183+SBTI_2664+SBTI_2668}","DBPedia_968+Forbes_183+SBTI_2664+SBTI_2668","{ING Group|ING Group|ING Group|Ingka Group}","ING Group",,
"Company name","1.0","Company name-{DBPedia_6864+SBTI_733}","DBPedia_6864+SBTI_733","{BMC Software|BMC Software}","BMC Software",,
"Company name","1.0","Company name-{DBPedia_1603+Forbes_715}","DBPedia_1603+Forbes_715","{Ageas|Ageas}","Ageas",,
"Company name","1.0","Company name-{DBPedia_10380+Forbes_1419}","DBPedia_10380+Forbes_1419","{Airbnb|AirBnB}","AirBnB",,
"Company name","1.0","Company name-{DBPedia_2888+Forbes_815}","DBPedia_2888+Forbes_815","{Otis Worldwide|Otis Worldwide}","Otis Worldwide",,
"Company name","1.0","Company name-{DBPedia_2113+SBTI_2588}","DBPedia_2113+SBTI_2588","{ICL Group Ltd.|ICL Group LTD}","ICL Group LTD",,
"Company name","1.0","Company name-{DBPedia_9171+SBTI_4857}","DBPedia_9171+SBTI_4857","{Sia Partners|Sia Partners}","Sia Partners",,
"Company name","1.0","Company name-{DBPedia_36+Forbes_742}","DBPedia_36+Forbes_742","{United Airlines Holdings|United Airlines Holdings}","United Airlines Holdings",,
"Company name","1.0","Company name-{DBPedia_606+SBTI_5589}","DBPedia_606+SBTI_5589","{Trek Bicycle Corporation|Trek Bicycle Corporation}","Trek Bicycle Corporation",,
"Company name","1.0","Company name-{DBPedia_2250+Forbes_465}","DBPedia_2250+Forbes_465","{Bridgestone|Bridgestone}","Bridgestone",,
"Company name","1.0","Company name-{DBPedia_1340+SBTI_3342}","DBPedia_1340+SBTI_3342","{Macy's, Inc.|Macy's, Inc.}","Macy's, Inc.",,
"Company name","1.0","Company name-{DBPedia_4571+SBTI_345}","DBPedia_4571+SBTI_345","{Apple Inc.|Apple, Inc.}","Apple Inc.",,
"Company name","1.0","Company name-{DBPedia_2278+Forbes_1516+SBTI_774}","DBPedia_2278+Forbes_1516+SBTI_774","{Boston Properties|Boston Properties|Boston Properties}","Boston Properties",,
"Company name","0.0","Company name-{DBPedia_4138+Forbes_214}","DBPedia_4138+Forbes_214","{Taisho Pharmaceutical|Takeda Pharmaceutical}","Taisho Pharmaceutical",,
"Company name","1.0","Company name-{Forbes_197+SBTI_5323}","Forbes_197+SBTI_5323","{Telefónica|TELEFÓNICA}","TELEFÓNICA",,
"Company name","0.0","Company name-{DBPedia_10530+SBTI_395}","DBPedia_10530+SBTI_395","{Arriva|Arqiva}","Arqiva",,
"Company name","1.0","Company name-{DBPedia_9150+SBTI_4434}","DBPedia_9150+SBTI_4434","{Recipharm|Recipharm}","Recipharm",,
"Company name","1.0","Company name-{DBPedia_7917+SBTI_476}","DBPedia_7917+SBTI_476","{Atresmedia|Atresmedia}","Atresmedia",,
"Company name","1.0","Company name-{DBPedia_10108+Forbes_713}","DBPedia_10108+Forbes_713","{STMicroelectronics|STMicroelectronics}","STMicroelectronics",,
"Company name","1.0","Company name-{DBPedia_7393+Forbes_22+SBTI_5708}","DBPedia_7393+Forbes_22+SBTI_5708","{UnitedHealth Group|UnitedHealth Group|UnitedHealth Group}","UnitedHealth Group",,
"Company name","1.0","Company name-{DBPedia_7758+Forbes_203}","DBPedia_7758+Forbes_203","{Allstate|Allstate}","Allstate",,
"Company name","1.0","Company name-{DBPedia_4939+Forbes_1795}","DBPedia_4939+Forbes_1795","{Fortune Brands Home & Security|Fortune Brands Home & Security}","Fortune Brands Home & Security",,
"Company name","1.0","Company name-{DBPedia_7194+Forbes_631}","DBPedia_7194+Forbes_631","{Southwest Airlines|Southwest Airlines}","Southwest Airlines",,
"Company name","1.0","Company name-{DBPedia_1562+Forbes_42+SBTI_1311}","DBPedia_1562+Forbes_42+SBTI_1311","{CVS Health|CVS Health|CVS Health}","CVS Health",,
"Company name","0.0","Company name-{DBPedia_10104+SBTI_4635}","DBPedia_10104+SBTI_4635","{Saia|Sama}","Sama",,
"Company name","1.0","Company name-{DBPedia_4983+SBTI_5334}","DBPedia_4983+SBTI_5334","{Temenos AG|Temenos AG}","Temenos AG",,
"Company name","1.0","Company name-{DBPedia_6790+SBTI_6025}","DBPedia_6790+SBTI_6025","{WPP plc|WPP Plc}","WPP Plc",,
"Company name","0.6666666666666666","Company name-{DBPedia_3762+DBPedia_522+SBTI_1290}","DBPedia_3762+DBPedia_522+SBTI_1290","{CSL Limited|CSG Limited|CSL Limited}","CSL Limited",,
"Company name","1.0","Company name-{DBPedia_8532+Forbes_1389}","DBPedia_8532+Forbes_1389","{MSCI|MSCI}","MSCI",,
"Company name","1.0","Company name-{DBPedia_8421+Forbes_1166}","DBPedia_8421+Forbes_1166","{Coupang|Coupang}","Coupang",,
"Company name","0.0","Company name-{Forbes_725+SBTI_4435}","Forbes_725+SBTI_4435","{Reckitt Benckiser Group|Reckitt Benckiser Group plc}","Reckitt Benckiser Group",,
"Company name","1.0","Company name-{Forbes_558+SBTI_6029}","Forbes_558+SBTI_6029","{WTW|WTW}","WTW",,
"Company name","1.0","Company name-{DBPedia_3425+SBTI_4483}","DBPedia_3425+SBTI_4483","{Renewi|Renewi}","Renewi",,
"Company name","1.0","Company name-{DBPedia_346+SBTI_4939}","DBPedia_346+SBTI_4939","{Slaughter and May|Slaughter and May}","Slaughter and May",,
"Company name","1.0","Company name-{DBPedia_4800+SBTI_856}","DBPedia_4800+SBTI_856","{Bupa|Bupa}","Bupa",,
"Company name","0.0","Company name-{DBPedia_5008+SBTI_483}","DBPedia_5008+SBTI_483","{Auction Technology Group|Auction Technology Group plc}","Auction Technology Group",,
"Company name","1.0","Company name-{Forbes_799+SBTI_4872}","Forbes_799+SBTI_4872","{Siemens Energy|Siemens Energy}","Siemens Energy",,
"Company name","1.0","Company name-{DBPedia_1610+Forbes_1211}","DBPedia_1610+Forbes_1211","{TransDigm Group|TransDigm Group}","TransDigm Group",,
"Company name","1.0","Company name-{DBPedia_356+Forbes_873}","DBPedia_356+Forbes_873","{ZTE|ZTE}","ZTE",,
"Company name","1.0","Company name-{DBPedia_9586+Forbes_1303}","DBPedia_9586+Forbes_1303","{Air France–KLM|Air France-KLM}","Air France–KLM",,
"Company name","1.0","Company name-{DBPedia_9448+SBTI_3199}","DBPedia_9448+SBTI_3199","{Lendlease|Lendlease}","Lendlease",,
"Company name","1.0","Company name-{DBPedia_98+SBTI_4587}","DBPedia_98+SBTI_4587","{Rubix|Rubix}","Rubix",,
"Company name","1.0","Company name-{DBPedia_4572+Forbes_922}","DBPedia_4572+Forbes_922","{Shopify|Shopify}","Shopify",,
"Company name","1.0","Company name-{DBPedia_4631+SBTI_3545}","DBPedia_4631+SBTI_3545","{MGM Resorts International|MGM Resorts International}","MGM Resorts International",,
"Company name","1.0","Company name-{DBPedia_10027+Forbes_1842}","DBPedia_10027+Forbes_1842","{Ricoh|Ricoh}","Ricoh",,
"Company name","0.0","Company name-{DBPedia_5361+SBTI_4540}","DBPedia_5361+SBTI_4540","{Rongyu Group|Roca Group}","Roca Group",,
"Company name","1.0","Company name-{DBPedia_3325+Forbes_173}","DBPedia_3325+Forbes_173","{BlackRock|BlackRock}","BlackRock",,
"Company name","1.0","Company name-{DBPedia_6594+Forbes_172}","DBPedia_6594+Forbes_172","{Lockheed Martin|Lockheed Martin}","Lockheed Martin",,
"Company name","1.0","Company name-{DBPedia_3538+Forbes_363}","DBPedia_3538+Forbes_363","{Freddie Mac|Freddie Mac}","Freddie Mac",,
"Company name","1.0","Company name-{DBPedia_8890+Forbes_1210}","DBPedia_8890+Forbes_1210","{PGE Polska Grupa Energetyczna|PGE Polska Grupa Energetyczna}","PGE Polska Grupa Energetyczna",,
"Company name","0.0","Company name-{Forbes_820+SBTI_4215}","Forbes_820+SBTI_4215","{Phoenix Group Holdings|Phoenix Group Holdings plc}","Phoenix Group Holdings",,
"Company name","1.0","Company name-{DBPedia_7108+Forbes_1485}","DBPedia_7108+Forbes_1485","{Synovus|Synovus}","Synovus",,
"Company name","1.0","Company name-{DBPedia_2394+Forbes_322}","DBPedia_2394+Forbes_322","{Holcim|Holcim}","Holcim",,
"Company name","1.0","Company name-{DBPedia_5937+Forbes_886}","DBPedia_5937+Forbes_886","{Ternium|Ternium}","Ternium",,
"Company name","1.0","Company name-{DBPedia_5032+Forbes_592}","DBPedia_5032+Forbes_592","{Fidelity National Financial|Fidelity National Financial}","Fidelity National Financial",,
"Company name","1.0","Company name-{DBPedia_5291+SBTI_6071}","DBPedia_5291+SBTI_6071","{Yaskawa Electric Corporation|Yaskawa Electric Corporation}","Yaskawa Electric Corporation",,
"Company name","0.0","Company name-{DBPedia_6357+SBTI_5049}","DBPedia_6357+SBTI_5049","{St. Modwen Properties|St. Modwen Properties PLC}","St. Modwen Properties",,
"Company name","1.0","Company name-{DBPedia_3082+SBTI_2899}","DBPedia_3082+SBTI_2899","{Just Group plc|Just Group Plc}","Just Group plc",,
"Company name","1.0","Company name-{Forbes_624+SBTI_2431}","Forbes_624+SBTI_2431","{Hermès International|Hermès International}","Hermès International",,
"Company name","0.0","Company name-{DBPedia_9127+SBTI_4556}","DBPedia_9127+SBTI_4556","{ROSEN Group|Rompa Group}","Rompa Group",,
"Company name","1.0","Company name-{DBPedia_3908+SBTI_5383}","DBPedia_3908+SBTI_5383","{The Coca-Cola Company|The Coca-Cola Company}","The Coca-Cola Company",,
"Company name","1.0","Company name-{DBPedia_7364+Forbes_85}","DBPedia_7364+Forbes_85","{Prudential Financial|Prudential Financial}","Prudential Financial",,
"Company name","1.0","Company name-{DBPedia_5379+Forbes_125}","DBPedia_5379+Forbes_125","{Unilever|Unilever}","Unilever",,
"Company name","1.0","Company name-{DBPedia_2851+Forbes_844+SBTI_5401}","DBPedia_2851+Forbes_844+SBTI_5401","{The Hershey Company|The Hershey Company|The Hershey Company}","The Hershey Company",,
"Company name","1.0","Company name-{DBPedia_1361+Forbes_84}","DBPedia_1361+Forbes_84","{Cigna|Cigna}","Cigna",,
"Company name","1.0","Company name-{DBPedia_5984+Forbes_642}","DBPedia_5984+Forbes_642","{FirstEnergy|FirstEnergy}","FirstEnergy",,
"Company name","1.0","Company name-{DBPedia_1642+SBTI_178}","DBPedia_1642+SBTI_178","{Aker Solutions|Aker Solutions}","Aker Solutions",,
"Company name","1.0","Company name-{DBPedia_2089+SBTI_3508}","DBPedia_2089+SBTI_3508","{Mercado Libre|Mercado Libre}","Mercado Libre",,
"Company name","1.0","Company name-{DBPedia_3186+SBTI_4443}","DBPedia_3186+SBTI_4443","{Red Bull GmbH|Red Bull GmbH}","Red Bull GmbH",,
"Company name","0.0","Company name-{DBPedia_1860+SBTI_5316}","DBPedia_1860+SBTI_5316","{Tenon Limited|Teknion Limited}","Tenon Limited",,
"Company name","1.0","Company name-{Forbes_1518+SBTI_138}","Forbes_1518+SBTI_138","{Agility|Agility}","Agility",,
"Company name","1.0","Company name-{DBPedia_7169+Forbes_1635}","DBPedia_7169+Forbes_1635","{LG Household & Health Care|LG Household & Health Care}","LG Household & Health Care",,
"Company name","1.0","Company name-{DBPedia_1926+SBTI_1864}","DBPedia_1926+SBTI_1864","{Fever-Tree|Fever-Tree}","Fever-Tree",,
"Company name","1.0","Company name-{DBPedia_8866+Forbes_1446+SBTI_1954}","DBPedia_8866+Forbes_1446+SBTI_1954","{Fortinet|Fortinet|Fortinet}","Fortinet",,
"Company name","1.0","Company name-{Forbes_969+SBTI_4984}","Forbes_969+SBTI_4984","{Solvay|Solvay}","Solvay",,
"Company name","0.0","Company name-{DBPedia_9005+SBTI_5314}","DBPedia_9005+SBTI_5314","{TEAC Corporation|TEKKEN CORPORATION}","TEAC Corporation",,
"Company name","0.0","Company name-{DBPedia_5931+SBTI_2476}","DBPedia_5931+SBTI_2476","{HKN, Inc.|HKS, Inc.}","HKS, Inc.",,
"Company name","0.0","Company name-{Forbes_1991+SBTI_3033}","Forbes_1991+SBTI_3033","{Kloeckner & Co|Klöckner & Co}","Klöckner & Co",,
"Company name","1.0","Company name-{Forbes_887+SBTI_1008}","Forbes_887+SBTI_1008","{CEZ Group|CEZ Group}","CEZ Group",,
"Company name","1.0","Company name-{DBPedia_7311+Forbes_1728}","DBPedia_7311+Forbes_1728","{Shaw Communications|Shaw Communications}","Shaw Communications",,
"Company name","0.6666666666666666","Company name-{DBPedia_4103+DBPedia_9772+SBTI_1509}","DBPedia_4103+DBPedia_9772+SBTI_1509","{Dover Corporation|Doosan Corporation|Dover Corporation}","Dover Corporation",,
"Company name","1.0","Company name-{DBPedia_1992+Forbes_368}","DBPedia_1992+Forbes_368","{China Unicom|China Unicom}","China Unicom",,
"Company name","1.0","Company name-{Forbes_606+SBTI_5191}","Forbes_606+SBTI_5191","{Swisscom|Swisscom}","Swisscom",,
"Company name","1.0","Company name-{DBPedia_4263+SBTI_3112}","DBPedia_4263+SBTI_3112","{Kyndryl|Kyndryl}","Kyndryl",,
"Company name","1.0","Company name-{DBPedia_736+Forbes_1687}","DBPedia_736+Forbes_1687","{Chang Hwa Bank|Chang Hwa Bank}","Chang Hwa Bank",,
"Company name","1.0","Company name-{DBPedia_9609+SBTI_1527}","DBPedia_9609+SBTI_1527","{DS Smith|DS Smith}","DS Smith",,
"Company name","1.0","Company name-{DBPedia_4795+SBTI_206}","DBPedia_4795+SBTI_206","{Algar Telecom|Algar Telecom}","Algar Telecom",,
"Company name","1.0","Company name-{DBPedia_10192+Forbes_423}","DBPedia_10192+Forbes_423","{Lennar|Lennar}","Lennar",,
"Company name","1.0","Company name-{DBPedia_8040+SBTI_1908}","DBPedia_8040+SBTI_1908","{Flint Group|Flint Group}","Flint Group",,
"Company name","1.0","Company name-{DBPedia_8714+Forbes_35}","DBPedia_8714+Forbes_35","{Allianz|Allianz}","Allianz",,
"Company name","1.0","Company name-{DBPedia_3875+Forbes_1788}","DBPedia_3875+Forbes_1788","{Hotai Motor|Hotai Motor}","Hotai Motor",,
"Company name","1.0","Company name-{DBPedia_7762+SBTI_88}","DBPedia_7762+SBTI_88","{Acuity Brands|Acuity Brands}","Acuity Brands",,
"Company name","0.0","Company name-{DBPedia_5986+DBPedia_8017+SBTI_2432}","DBPedia_5986+DBPedia_8017+SBTI_2432","{Hengli Group|Hera Group|Hero Group}","Hero Group",,
"Company name","1.0","Company name-{DBPedia_5241+SBTI_4404}","DBPedia_5241+SBTI_4404","{Radisson Hotel Group|Radisson Hotel Group}","Radisson Hotel Group",,
"Company name","1.0","Company name-{DBPedia_6277+SBTI_3509}","DBPedia_6277+SBTI_3509","{Mercadona|Mercadona}","Mercadona",,
"Company name","0.0","Company name-{Forbes_1063+SBTI_3352}","Forbes_1063+SBTI_3352","{Mahindra & Mahindra|Mahindra & Mahindra Limited}","Mahindra & Mahindra",,
"Company name","0.0","Company name-{DBPedia_441+SBTI_983}","DBPedia_441+SBTI_983","{CDI Corporation|CDW Corporation}","CDI Corporation",,
"Company name","0.0","Company name-{DBPedia_7069+SBTI_2256}","DBPedia_7069+SBTI_2256","{Groupe Roullier|Groupe Rocher}","Groupe Rocher",,
"Company name","1.0","Company name-{DBPedia_9291+Forbes_1460+SBTI_5748}","DBPedia_9291+Forbes_1460+SBTI_5748","{Valeo|Valeo|Valeo}","Valeo","true","Valeo"
"Company name","1.0","Company name-{Forbes_1147+SBTI_3206}","Forbes_1147+SBTI_3206","{Leonardo|Leonardo}","Leonardo",,
"Company name","1.0","Company name-{DBPedia_2399+Forbes_712}","DBPedia_2399+Forbes_712","{Uber|Uber}","Uber",,
"Company name","1.0","Company name-{Forbes_1652+SBTI_581}","Forbes_1652+SBTI_581","{Banco Comercial Portugues|Banco Comercial Portugues}","Banco Comercial Portugues",,
"Company name","1.0","Company name-{DBPedia_5754+Forbes_1383}","DBPedia_5754+Forbes_1383","{AGCO|AGCO}","AGCO",,
"Company name","1.0","Company name-{Forbes_398+SBTI_1571}","Forbes_398+SBTI_1571","{Eaton|Eaton}","Eaton",,
"Company name","1.0","Company name-{DBPedia_8936+SBTI_5333}","DBPedia_8936+SBTI_5333","{Telus Corporation|TELUS Corporation}","Telus Corporation",,
"Company name","1.0","Company name-{DBPedia_17+Forbes_509}","DBPedia_17+Forbes_509","{Carrier Global|Carrier Global}","Carrier Global",,
"Company name","1.0","Company name-{DBPedia_10475+Forbes_304}","DBPedia_10475+Forbes_304","{Nucor|Nucor}","Nucor",,
"Company name","1.0","Company name-{DBPedia_9327+Forbes_1395}","DBPedia_9327+Forbes_1395","{Coloplast|Coloplast}","Coloplast",,
"Company name","1.0","Company name-{DBPedia_426+SBTI_5910}","DBPedia_426+SBTI_5910","{Warner Music Group|Warner Music Group}","Warner Music Group",,
"Company name","1.0","Company name-{DBPedia_2110+SBTI_3548}","DBPedia_2110+SBTI_3548","{Michelin|Michelin}","Michelin",,
"Company name","1.0","Company name-{DBPedia_7558+Forbes_709}","DBPedia_7558+Forbes_709","{The Mosaic Company|The Mosaic Company}","The Mosaic Company",,
"Company name","1.0","Company name-{DBPedia_5450+SBTI_5710}","DBPedia_5450+SBTI_5710","{Univar Solutions|Univar Solutions}","Univar Solutions",,
"Company name","1.0","Company name-{DBPedia_5374+Forbes_1269}","DBPedia_5374+Forbes_1269","{Canadian Tire|Canadian Tire}","Canadian Tire",,
"Company name","1.0","Company name-{DBPedia_2881+Forbes_1212+SBTI_1805}","DBPedia_2881+Forbes_1212+SBTI_1805","{Experian|Experian|Experian}","Experian","true","Experian"
"Company name","1.0","Company name-{DBPedia_5105+Forbes_202+SBTI_3123}","DBPedia_5105+Forbes_202+SBTI_3123","{L'Oréal|L'Oréal|L'Oréal}","L'Oréal","true","L'Oréal"
"Company name","1.0","Company name-{DBPedia_3749+SBTI_529}","DBPedia_3749+SBTI_529","{Axel Springer SE|Axel Springer SE}","Axel Springer SE",,
"Company name","1.0","Company name-{DBPedia_4779+SBTI_1074}","DBPedia_4779+SBTI_1074","{CIE Automotive|CIE Automotive}","CIE Automotive",,
"Company name","1.0","Company name-{DBPedia_1397+SBTI_6114}","DBPedia_1397+SBTI_6114","{Zendesk|Zendesk}","Zendesk",,
"Company name","1.0","Company name-{DBPedia_1985+SBTI_5229}","DBPedia_1985+SBTI_5229","{Taisei Corporation|Taisei Corporation}","Taisei Corporation",,
"Company name","0.0","Company name-{DBPedia_3072+DBPedia_8106+SBTI_2992}","DBPedia_3072+DBPedia_8106+SBTI_2992","{Keio Corporation|Keihin Corporation|Kesko Corporation}","Keio Corporation",,
"Company name","1.0","Company name-{DBPedia_9882+SBTI_3030}","DBPedia_9882+SBTI_3030","{Klépierre|Klépierre}","Klépierre",,
"Company name","1.0","Company name-{DBPedia_9227+Forbes_589}","DBPedia_9227+Forbes_589","{Baxter International|Baxter International}","Baxter International",,
"Company name","0.0","Company name-{Forbes_1405+SBTI_662}","Forbes_1405+SBTI_662","{Berry Global Group|Berry Global Group, Inc.}","Berry Global Group",,
"Company name","1.0","Company name-{DBPedia_8347+SBTI_1425}","DBPedia_8347+SBTI_1425","{Desjardins Group|Desjardins Group}","Desjardins Group",,
"Company name","1.0","Company name-{DBPedia_450+Forbes_122+SBTI_163}","DBPedia_450+Forbes_122+SBTI_163","{Airbus|AIRBUS|Airbus}","Airbus",,
"Company name","1.0","Company name-{DBPedia_1807+Forbes_195}","DBPedia_1807+Forbes_195","{HCA Healthcare|HCA Healthcare}","HCA Healthcare",,
"Company name","1.0","Company name-{DBPedia_2801+Forbes_1987+SBTI_5649}","DBPedia_2801+Forbes_1987+SBTI_5649","{Twilio|Twilio|Twilio}","Twilio",,
"Company name","1.0","Company name-{Forbes_401+SBTI_2832}","Forbes_401+SBTI_2832","{JBS|JBS}","JBS",,
"Company name","1.0","Company name-{DBPedia_4407+Forbes_1199+SBTI_5678}","DBPedia_4407+Forbes_1199+SBTI_5678","{Umicore|Umicore|Umicore}","Umicore",,
"Company name","1.0","Company name-{DBPedia_5939+Forbes_462+SBTI_452}","DBPedia_5939+Forbes_462+SBTI_452","{AstraZeneca|AstraZeneca|AstraZeneca}","AstraZeneca","true","AstraZeneca"
"Company name","1.0","Company name-{DBPedia_10291+Forbes_737}","DBPedia_10291+Forbes_737","{CenterPoint Energy|CenterPoint Energy}","CenterPoint Energy",,
"Company name","1.0","Company name-{DBPedia_3740+Forbes_990}","DBPedia_3740+Forbes_990","{Centrica|Centrica}","Centrica",,
"Company name","1.0","Company name-{DBPedia_6571+Forbes_684+SBTI_5455}","DBPedia_6571+Forbes_684+SBTI_5455","{Thomson Reuters|Thomson Reuters|Thomson Reuters}","Thomson Reuters",,
"Company name","1.0","Company name-{DBPedia_3936+Forbes_1032}","DBPedia_3936+Forbes_1032","{Invesco|Invesco}","Invesco",,
"Company name","0.0","Company name-{DBPedia_4399+SBTI_4554}","DBPedia_4399+SBTI_4554","{Rolls-Royce Power Systems|Rolls-Royce Power Systems AG}","Rolls-Royce Power Systems",,
"Company name","1.0","Company name-{DBPedia_10208+Forbes_731+SBTI_4897}","DBPedia_10208+Forbes_731+SBTI_4897","{Simon Property Group|Simon Property Group|Simon Property Group}","Simon Property Group",,
