"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] IndustryComparator record1Value","[0] IndustryComparator record2Value","[0] IndustryComparator record1PreprocessedValue","[0] IndustryComparator record2PreprocessedValue","[0] IndustryComparator similarity","[0] IndustryComparator postproccesedSimilarity","[1] CompanyNameComparatorJaroWrinkler record1Value","[1] CompanyNameComparatorJaroWrinkler record2Value","[1] CompanyNameComparatorJaroWrinkler record1PreprocessedValue","[1] CompanyNameComparatorJaroWrinkler record2PreprocessedValue","[1] CompanyNameComparatorJaroWrinkler similarity","[1] CompanyNameComparatorJaroWrinkler postproccesedSimilarity","[2] CountryComparatorJaroWrinkler record1Value","[2] CountryComparatorJaroWrinkler record2Value","[2] CountryComparatorJaroWrinkler record1PreprocessedValue","[2] CountryComparatorJaroWrinkler record2PreprocessedValue","[2] CountryComparatorJaroWrinkler similarity","[2] CountryComparatorJaroWrinkler postproccesedSimilarity"
"LinearCombinationMatchingRule","SBTI_3351","Forbes_1063","0.7630434782608695",,,,,,,,"mahindra & mahindra financial services limited","mahindra & mahindra","mahindra & mahindra financial services limited","mahindra & mahindra","0.8043478260869565","0.8043478260869565","india","india","india","india","1.0","1.0"
"LinearCombinationMatchingRule","SBTI_5957","Forbes_1546","0.8517241379310345",,,,,,,,"wheaton precious metals corp.","wheaton precious metals","wheaton precious metals corp.","wheaton precious metals","0.9310344827586207","0.9310344827586207","canada","canada","canada","canada","1.0","1.0"
"LinearCombinationMatchingRule","SBTI_4897","Forbes_731","0.8622222222222222",,,,,,,,"simon property group","simon property group","simon property group","simon property group","1.0","1.0","united states (united statesa)","united states","united states (united statesa)","united states","0.8111111111111112","0.8111111111111112"
"LinearCombinationMatchingRule","SBTI_2425","Forbes_1954","0.8999999999999999",,,,,,,,"hera","hera","hera","hera","1.0","1.0","italy","italy","italy","italy","1.0","1.0"
"LinearCombinationMatchingRule","SBTI_2104","Forbes_1522","0.7833333333333332",,,,,,,,"geodis","gecina","geodis","gecina","0.8333333333333333","0.8333333333333333","france","france","france","france","1.0","1.0"
"LinearCombinationMatchingRule","SBTI_119","Forbes_419","0.6652146464646465",,,,,,,,"aecom","aegon","aecom","aegon","0.7333333333333334","0.7333333333333334","united states (united statesa)","netherlands","united states (united statesa)","netherlands","0.7594065656565656","0.7594065656565656"
"LinearCombinationMatchingRule","SBTI_3514","Forbes_1434","0.6538034188034189",,,,,,,,"mercer international","mettler-toledo international","mercer international","mettler-toledo international","0.7087301587301588","0.7087301587301588","canada","united states","canada","united states","0.7884615384615385","0.7884615384615385"
"LinearCombinationMatchingRule","SBTI_2698","Forbes_183","0.7407239057239057",,,,,,,,"inteplast group","ing group","inteplast group","ing group","0.8412037037037037","0.8412037037037037","united states (united statesa)","netherlands","united states (united statesa)","netherlands","0.7594065656565656","0.7594065656565656"
"LinearCombinationMatchingRule","SBTI_2702","Forbes_1130","0.6824242424242424",,,,,,,,"intergamma","innolux","intergamma","innolux","0.7476190476190476","0.7476190476190476","netherlands","taiwan","netherlands","taiwan","0.7954545454545454","0.7954545454545454"
"LinearCombinationMatchingRule","SBTI_2325","Forbes_1866","0.6977777777777778",,,,,,,,"haldex","hanwa","haldex","hanwa","0.788888888888889","0.788888888888889","sweden","japan","sweden","japan","0.7277777777777779","0.7277777777777779"
"LinearCombinationMatchingRule","SBTI_2138","Forbes_129","0.6623809523809523",,,,,,,,"glamox","glaxosmithkline","glamox","glaxosmithkline","0.7444444444444445","0.7444444444444445","norway","united kingdom","norway","united kingdom","0.7063492063492063","0.7063492063492063"
"LinearCombinationMatchingRule","SBTI_5544","Forbes_1800","0.6986904761904761",,,,,,,,"tourlane","tosoh","tourlane","tosoh","0.7749999999999999","0.7749999999999999","germany","japan","germany","japan","0.780952380952381","0.780952380952381"
"LinearCombinationMatchingRule","SBTI_951","Forbes_681","0.744017094017094",,,,,,,,"carmila","carmax","carmila","carmax","0.8492063492063492","0.8492063492063492","france","united states","france","united states","0.7478632478632479","0.7478632478632479"
"LinearCombinationMatchingRule","SBTI_272","Forbes_1296","0.7181929181929182",,,,,,,,"ambu","ametek","ambu","ametek","0.8055555555555556","0.8055555555555556","denmark","united states","denmark","united states","0.7715201465201464","0.7715201465201464"
"LinearCombinationMatchingRule","SBTI_2690","Forbes_1510","0.14991452991452991",,,,,,,,"inspur","yte","inspur","yte","0.0","0.0","china","united states","china","united states","0.7495726495726496","0.7495726495726496"
"LinearCombinationMatchingRule","SBTI_4850","Forbes_923","0.6598172514619883",,,,,,,,"shoyodenko co.,ltd.","shanghai construction","shoyodenko co.,ltd.","shanghai construction","0.7378341687552215","0.7378341687552215","japan","china","japan","china","0.7166666666666667","0.7166666666666667"
"LinearCombinationMatchingRule","SBTI_1230","Forbes_1467","0.5916666666666666",,,,,,,,"corialis","covivio","corialis","covivio","0.8452380952380951","0.8452380952380951","belgium","france","belgium","france","0.0","0.0"
"LinearCombinationMatchingRule","SBTI_5332","Forbes_1360","0.6929629629629628",,,,,,,,"telstra","terumo","telstra","terumo","0.7698412698412698","0.7698412698412698","australia","japan","australia","japan","0.7703703703703704","0.7703703703703704"
"LinearCombinationMatchingRule","SBTI_4635","Forbes_1231","0.7046296296296296",,,,,,,,"sama","santos","sama","santos","0.8055555555555556","0.8055555555555556","united states (united statesa)","australia","united states (united statesa)","australia","0.7037037037037037","0.7037037037037037"
"LinearCombinationMatchingRule","SBTI_2727","Forbes_1130","0.7046146953405018",,,,,,,,"investindustrial","innolux","investindustrial","innolux","0.8035714285714286","0.8035714285714286","united kingdom (united kingdom)","taiwan","united kingdom (united kingdom)","taiwan","0.7105734767025089","0.7105734767025089"
"LinearCombinationMatchingRule","SBTI_3184","Forbes_1205","0.7073946886446887",,,,,,,,"ledvance","leidos","ledvance","leidos","0.8125","0.8125","germany","united states","germany","united states","0.6932234432234432","0.6932234432234432"
"LinearCombinationMatchingRule","SBTI_4875","Forbes_45","0.7205555555555555",,,,,,,,"siemon","sinopec","siemon","sinopec","0.8214285714285714","0.8214285714285714","united states (united statesa)","china","united states (united statesa)","china","0.7277777777777779","0.7277777777777779"
"LinearCombinationMatchingRule","SBTI_453","Forbes_1940","0.6787893642305406",,,,,,,,"asuene","asm international","asuene","asm international","0.7753267973856208","0.7753267973856208","japan","netherlands","japan","netherlands","0.6803030303030303","0.6803030303030303"
"LinearCombinationMatchingRule","SBTI_4914","Forbes_735","0.6686700336700337",,,,,,,,"sita","singtel","sita","singtel","0.7261904761904763","0.7261904761904763","switzerland","singapore","switzerland","singapore","0.8016835016835018","0.8016835016835018"
"LinearCombinationMatchingRule","SBTI_3520","Forbes_1110","0.6933333333333334",,,,,,,,"merge","mediobanca","merge","mediobanca","0.7666666666666666","0.7666666666666666","united states (united statesa)","italy","united states (united statesa)","italy","0.7833333333333333","0.7833333333333333"
"LinearCombinationMatchingRule","SBTI_1872","Forbes_642","0.6964701964701965",,,,,,,,"fidocar","firstenergy","fidocar","firstenergy","0.7835497835497836","0.7835497835497836","uruguay","united states","uruguay","united states","0.73992673992674","0.73992673992674"
"LinearCombinationMatchingRule","SBTI_210","Forbes_1942","0.739581807081807",,,,,,,,"alk-abelló","albemarle","alk-abelló","albemarle","0.836111111111111","0.836111111111111","denmark","united states","denmark","united states","0.7715201465201464","0.7715201465201464"
"LinearCombinationMatchingRule","SBTI_956","Forbes_473","0.8999999999999999",,,,,,,,"carrefour","carrefour","carrefour","carrefour","1.0","1.0","france","france","france","france","1.0","1.0"
"LinearCombinationMatchingRule","SBTI_1593","Forbes_296","0.5493055555555555",,,,,,,,"ecovadis","ecopetrol","ecovadis","ecopetrol","0.7847222222222222","0.7847222222222222","france","colombia","france","colombia","0.0","0.0"
"LinearCombinationMatchingRule","SBTI_2964","Forbes_329","0.7022222222222221",,,,,,,,"keapps","kering","keapps","kering","0.7777777777777777","0.7777777777777777","spain","france","spain","france","0.788888888888889","0.788888888888889"
"LinearCombinationMatchingRule","SBTI_1583","Forbes_296","0.5851851851851851",,,,,,,,"ecolean","ecopetrol","ecolean","ecopetrol","0.835978835978836","0.835978835978836","sweden","colombia","sweden","colombia","0.0","0.0"
"LinearCombinationMatchingRule","SBTI_3814","Forbes_741","0.741111111111111",,,,,,,,"nexans","nec","nexans","nec","0.8333333333333333","0.8333333333333333","france","japan","france","japan","0.788888888888889","0.788888888888889"
"LinearCombinationMatchingRule","SBTI_5101","Forbes_1161","0.73",,,,,,,,"stonyfield","storebrand","stonyfield","storebrand","0.8333333333333333","0.8333333333333333","united states (united statesa)","norway","united states (united statesa)","norway","0.7333333333333334","0.7333333333333334"
"LinearCombinationMatchingRule","SBTI_798","Forbes_1943","0.6924242424242423",,,,,,,,"breitling","bradespar","breitling","bradespar","0.7777777777777777","0.7777777777777777","switzerland","brazil","switzerland","brazil","0.7398989898989898","0.7398989898989898"
"LinearCombinationMatchingRule","SBTI_3563","Forbes_219","0.6529797979797979",,,,,,,,"migros group","midea group","migros group","midea group","0.7146464646464646","0.7146464646464646","switzerland","china","switzerland","china","0.7636363636363637","0.7636363636363637"
"LinearCombinationMatchingRule","SBTI_3796","Forbes_672","0.6469312169312169",,,,,,,,"netis","neste","netis","neste","0.7333333333333334","0.7333333333333334","mauritius","finland","mauritius","finland","0.6679894179894179","0.6679894179894179"
"LinearCombinationMatchingRule","SBTI_573","Forbes_253","0.7165079365079365",,,,,,,,"balsan","bayer","balsan","bayer","0.788888888888889","0.788888888888889","france","germany","france","germany","0.8214285714285714","0.8214285714285714"
"LinearCombinationMatchingRule","SBTI_1508","Forbes_1134","0.7246775446775446",,,,,,,,"dott","dover","dott","dover","0.8166666666666667","0.8166666666666667","netherlands","united states","netherlands","united states","0.76505439005439","0.76505439005439"
"LinearCombinationMatchingRule","SBTI_1720","Forbes_1561","0.7329059829059829",,,,,,,,"equans","eqt","equans","eqt","0.8333333333333333","0.8333333333333333","france","united states","france","united states","0.7478632478632479","0.7478632478632479"
"LinearCombinationMatchingRule","SBTI_1804","Forbes_1743","0.6868686868686867",,,,,,,,"expanscience","exor","expanscience","exor","0.7777777777777777","0.7777777777777777","france","netherlands","france","netherlands","0.7121212121212122","0.7121212121212122"
"LinearCombinationMatchingRule","SBTI_1712","Forbes_605","0.7205555555555556",,,,,,,,"envu","entergy","envu","entergy","0.7976190476190477","0.7976190476190477","united states (united statesa)","united states","united states (united statesa)","united states","0.8111111111111112","0.8111111111111112"
"LinearCombinationMatchingRule","SBTI_5345","Forbes_308","0.6392063492063492",,,,,,,,"tereos","tesco","tereos","tesco","0.7000000000000001","0.7000000000000001","france","united kingdom","france","united kingdom","0.746031746031746","0.746031746031746"
"LinearCombinationMatchingRule","SBTI_5345","Forbes_1174","0.6717948717948719",,,,,,,,"tereos","textron","tereos","textron","0.746031746031746","0.746031746031746","france","united states","france","united states","0.7478632478632479","0.7478632478632479"
"LinearCombinationMatchingRule","SBTI_1759","Forbes_1399","0.6415909090909091",,,,,,,,"eurazeo","euronext","eurazeo","euronext","0.7130952380952381","0.7130952380952381","france","netherlands","france","netherlands","0.7121212121212122","0.7121212121212122"
"LinearCombinationMatchingRule","SBTI_1805","Forbes_1743","0.6448953823953825",,,,,,,,"experian","exor","experian","exor","0.7083333333333334","0.7083333333333334","ireland","netherlands","ireland","netherlands","0.7453102453102454","0.7453102453102454"
"LinearCombinationMatchingRule","SBTI_1391","Forbes_1660","0.681054131054131",,,,,,,,"delfingen","dexcom","delfingen","dexcom","0.7592592592592593","0.7592592592592593","france","united states","france","united states","0.7478632478632479","0.7478632478632479"
"LinearCombinationMatchingRule","SBTI_5130","Forbes_1195","0.6894444444444444",,,,,,,,"suez","suning.com","suez","suning.com","0.7833333333333333","0.7833333333333333","france","china","france","china","0.7055555555555555","0.7055555555555555"
"LinearCombinationMatchingRule","SBTI_4988","Forbes_387","0.7444444444444444",,,,,,,,"sonepar","sompo","sonepar","sompo","0.838095238095238","0.838095238095238","france","japan","france","japan","0.788888888888889","0.788888888888889"
"LinearCombinationMatchingRule","SBTI_1779","Forbes_1187","0.7052331002331003",,,,,,,,"evbox","evergy","evbox","evergy","0.788888888888889","0.788888888888889","netherlands","united states","netherlands","united states","0.76505439005439","0.76505439005439"
"LinearCombinationMatchingRule","SBTI_2639","Forbes_1032","0.6817948717948717",,,,,,,,"indra","invesco","indra","invesco","0.780952380952381","0.780952380952381","spain","united states","spain","united states","0.6756410256410257","0.6756410256410257"
"LinearCombinationMatchingRule","SBTI_5352","Forbes_597","0.7232258064516128",,,,,,,,"tesco","telstra","tesco","telstra","0.838095238095238","0.838095238095238","united kingdom (united kingdom)","australia","united kingdom (united kingdom)","australia","0.6827956989247312","0.6827956989247312"
"LinearCombinationMatchingRule","SBTI_2636","Forbes_1032","0.7017948717948718",,,,,,,,"inditex","invesco","inditex","invesco","0.8095238095238095","0.8095238095238095","spain","united states","spain","united states","0.6756410256410257","0.6756410256410257"
"LinearCombinationMatchingRule","SBTI_4483","Forbes_675","0.7273297491039427",,,,,,,,"renewi","relx","renewi","relx","0.8055555555555556","0.8055555555555556","united kingdom (united kingdom)","united kingdom","united kingdom (united kingdom)","united kingdom","0.8172043010752689","0.8172043010752689"
"LinearCombinationMatchingRule","SBTI_2231","Forbes_1914","0.7238172043010752",,,,,,,,"grimshaw","grifols","grimshaw","grifols","0.8452380952380951","0.8452380952380951","united kingdom (united kingdom)","spain","united kingdom (united kingdom)","spain","0.660752688172043","0.660752688172043"
"LinearCombinationMatchingRule","SBTI_3532","Forbes_1110","0.7074242424242424",,,,,,,,"metlifecare","mediobanca","metlifecare","mediobanca","0.7924242424242425","0.7924242424242425","new zealand","italy","new zealand","italy","0.7636363636363637","0.7636363636363637"
"LinearCombinationMatchingRule","SBTI_5352","Forbes_1174","0.7527543424317618",,,,,,,,"tesco","textron","tesco","textron","0.838095238095238","0.838095238095238","united kingdom (united kingdom)","united states","united kingdom (united kingdom)","united states","0.8304383788254757","0.8304383788254757"
"LinearCombinationMatchingRule","SBTI_3796","Forbes_47","0.6540909090909091",,,,,,,,"netis","nestlé","netis","nestlé","0.7388888888888889","0.7388888888888889","mauritius","switzerland","mauritius","switzerland","0.6843434343434343","0.6843434343434343"
"LinearCombinationMatchingRule","SBTI_4142","Forbes_593","0.7384615384615384",,,,,,,,"panzani","parker-hannifin","panzani","parker-hannifin","0.8412698412698412","0.8412698412698412","france","united states","france","united states","0.7478632478632479","0.7478632478632479"
"LinearCombinationMatchingRule","SBTI_4142","Forbes_355","0.7347578347578347",,,,,,,,"panzani","paramount","panzani","paramount","0.835978835978836","0.835978835978836","france","united states","france","united states","0.7478632478632479","0.7478632478632479"
"LinearCombinationMatchingRule","SBTI_5162","Forbes_321","0.6926388888888889",,,,,,,,"sustana","sumitomo","sustana","sumitomo","0.8005952380952381","0.8005952380952381","united states (united statesa)","japan","united states (united statesa)","japan","0.6611111111111112","0.6611111111111112"
"LinearCombinationMatchingRule","SBTI_3408","Forbes_1332","0.74",,,,,,,,"marken","magnit","marken","magnit","0.8333333333333333","0.8333333333333333","united states (united statesa)","russia","united states (united statesa)","russia","0.7833333333333333","0.7833333333333333"
"LinearCombinationMatchingRule","SBTI_386","Forbes_1547","0.6711111111111111",,,,,,,,"arkema","aroundtown","arkema","aroundtown","0.7555555555555555","0.7555555555555555","france","luxembourg","france","luxembourg","0.711111111111111","0.711111111111111"
"LinearCombinationMatchingRule","SBTI_5322","Forbes_597","0.7011574074074074",,,,,,,,"teleflex","telstra","teleflex","telstra","0.8005952380952381","0.8005952380952381","united states (united statesa)","australia","united states (united statesa)","australia","0.7037037037037037","0.7037037037037037"
"LinearCombinationMatchingRule","SBTI_3292","Forbes_162","0.7017948717948719",,,,,,,,"loxam","lowe's","loxam","lowe's","0.788888888888889","0.788888888888889","france","united states","france","united states","0.7478632478632479","0.7478632478632479"
"LinearCombinationMatchingRule","SBTI_4425","Forbes_1258","0.6984126984126983",,,,,,,,"raycap","raizen","raycap","raizen","0.7777777777777777","0.7777777777777777","germany","brazil","germany","brazil","0.7698412698412698","0.7698412698412698"
"LinearCombinationMatchingRule","SBTI_4406","Forbes_1656","0.7433333333333334",,,,,,,,"radnik exports","rajesh exports","radnik exports","rajesh exports","0.7761904761904762","0.7761904761904762","india","india","india","india","1.0","1.0"
"LinearCombinationMatchingRule","SBTI_3190","Forbes_240","0.7238076863713536",,,,,,,,"legal & general assurance society","legal & general group","legal & general assurance society","legal & general group","0.8005240373661427","0.8005240373661427","united kingdom (united kingdom)","united kingdom","united kingdom (united kingdom)","united kingdom","0.8172043010752689","0.8172043010752689"
"LinearCombinationMatchingRule","SBTI_2702","Forbes_1625","0.689556277056277",,,,,,,,"intergamma","investec","intergamma","investec","0.7749999999999999","0.7749999999999999","netherlands","united kingdom","netherlands","united kingdom","0.7352813852813853","0.7352813852813853"
"LinearCombinationMatchingRule","SBTI_5695","Forbes_125","0.7551075268817204",,,,,,,,"uniserve","unilever","uniserve","unilever","0.8452380952380952","0.8452380952380952","united kingdom (united kingdom)","united kingdom","united kingdom (united kingdom)","united kingdom","0.8172043010752689","0.8172043010752689"
"LinearCombinationMatchingRule","SBTI_913","Forbes_1654","0.6759259259259259",,,,,,,,"canfor","castellum","canfor","castellum","0.7592592592592593","0.7592592592592593","canada","sweden","canada","sweden","0.7222222222222222","0.7222222222222222"
"LinearCombinationMatchingRule","SBTI_2701","Forbes_1625","0.7579761904761904",,,,,,,,"interface","investec","interface","investec","0.8472222222222221","0.8472222222222221","united states (united statesa)","united kingdom","united states (united statesa)","united kingdom","0.8246031746031746","0.8246031746031746"
"LinearCombinationMatchingRule","SBTI_951","Forbes_139","0.7101787101787101",,,,,,,,"carmila","caterpillar","carmila","caterpillar","0.8008658008658008","0.8008658008658008","france","united states","france","united states","0.7478632478632479","0.7478632478632479"
"LinearCombinationMatchingRule","SBTI_1070","Forbes_1447","0.8130994152046784",,,,,,,,"church & dwight co.","church & dwight","church & dwight co.","church & dwight","0.9298245614035089","0.9298245614035089","united states (united statesa)","united states","united states (united statesa)","united states","0.8111111111111112","0.8111111111111112"
"LinearCombinationMatchingRule","SBTI_1164","Forbes_920","0.7259523809523809",,,,,,,,"comcast","covestro","comcast","covestro","0.8452380952380951","0.8452380952380951","united states (united statesa)","germany","united states (united statesa)","germany","0.6714285714285715","0.6714285714285715"
"LinearCombinationMatchingRule","SBTI_493","Forbes_1106","0.7063390313390313",,,,,,,,"ausgrid","autonation","ausgrid","autonation","0.7880952380952382","0.7880952380952382","australia","united states","australia","united states","0.7733618233618234","0.7733618233618234"
"LinearCombinationMatchingRule","SBTI_78","Forbes_184","0.7390873015873015",,,,,,,,"acre","accenture","acre","accenture","0.8472222222222221","0.8472222222222221","united states (united statesa)","ireland","united states (united statesa)","ireland","0.7301587301587302","0.7301587301587302"
"LinearCombinationMatchingRule","SBTI_213","Forbes_203","0.6908333333333334",,,,,,,,"allbirds","allstate","allbirds","allstate","0.7916666666666667","0.7916666666666667","united states (united statesa)","canada","united states (united statesa)","canada","0.6833333333333333","0.6833333333333333"
"LinearCombinationMatchingRule","SBTI_4142","Forbes_343","0.7466666666666667",,,,,,,,"panzani","panasonic","panzani","panasonic","0.8412698412698413","0.8412698412698413","france","japan","france","japan","0.788888888888889","0.788888888888889"
"LinearCombinationMatchingRule","SBTI_1081","Forbes_977","0.7494210090984283",,,,,,,,"cinven","cintas","cinven","cintas","0.8333333333333333","0.8333333333333333","united kingdom (united kingdom)","united states","united kingdom (united kingdom)","united states","0.8304383788254757","0.8304383788254757"
"LinearCombinationMatchingRule","SBTI_3035","Forbes_780","0.6940170940170939",,,,,,,,"klp","kla","klp","kla","0.7777777777777777","0.7777777777777777","norway","united states","norway","united states","0.7478632478632479","0.7478632478632479"
"LinearCombinationMatchingRule","SBTI_4680","Forbes_99","0.7288888888888889",,,,,,,,"saverglass","sanofi","saverglass","sanofi","0.7555555555555555","0.7555555555555555","france","france","france","france","1.0","1.0"
"LinearCombinationMatchingRule","SBTI_4159","Forbes_1920","0.6757616487455196",,,,,,,,"pascall+watson","parkland","pascall+watson","parkland","0.7559523809523809","0.7559523809523809","united kingdom (united kingdom)","canada","united kingdom (united kingdom)","canada","0.7329749103942653","0.7329749103942653"
"LinearCombinationMatchingRule","SBTI_5162","Forbes_1815","0.6988888888888889",,,,,,,,"sustana","suzuken","sustana","suzuken","0.8095238095238095","0.8095238095238095","united states (united statesa)","japan","united states (united statesa)","japan","0.6611111111111112","0.6611111111111112"
"LinearCombinationMatchingRule","SBTI_351","Forbes_1995","0.6850793650793652",,,,,,,,"aptiv","aperam","aptiv","aperam","0.788888888888889","0.788888888888889","ireland","luxembourg","ireland","luxembourg","0.6642857142857144","0.6642857142857144"
"LinearCombinationMatchingRule","SBTI_2077","Forbes_1522","0.8999999999999999",,,,,,,,"gecina","gecina","gecina","gecina","1.0","1.0","france","france","france","france","1.0","1.0"
"LinearCombinationMatchingRule","SBTI_301","Forbes_942","0.7545519713261648",,,,,,,,"ams","amcor","ams","amcor","0.8444444444444443","0.8444444444444443","united kingdom (united kingdom)","united kingdom","united kingdom (united kingdom)","united kingdom","0.8172043010752689","0.8172043010752689"
"LinearCombinationMatchingRule","SBTI_4710","Forbes_1889","0.7069295101553167",,,,,,,,"schroders","sca","schroders","sca","0.8148148148148149","0.8148148148148149","united kingdom (united kingdom)","sweden","united kingdom (united kingdom)","sweden","0.6827956989247312","0.6827956989247312"
"LinearCombinationMatchingRule","SBTI_988","Forbes_1068","0.684478021978022",,,,,,,,"celonis","celanese","celonis","celanese","0.7797619047619048","0.7797619047619048","germany","united states","germany","united states","0.6932234432234432","0.6932234432234432"
"LinearCombinationMatchingRule","SBTI_5329","Forbes_597","0.724074074074074",,,,,,,,"teleperformance","telstra","teleperformance","telstra","0.8412698412698412","0.8412698412698412","france","australia","france","australia","0.6759259259259259","0.6759259259259259"
"LinearCombinationMatchingRule","SBTI_358","Forbes_1712","0.7267948717948718",,,,,,,,"arauco","aramark","arauco","aramark","0.8214285714285714","0.8214285714285714","chile","united states","chile","united states","0.7589743589743589","0.7589743589743589"
"LinearCombinationMatchingRule","SBTI_356","Forbes_1712","0.8622222222222222",,,,,,,,"aramark","aramark","aramark","aramark","1.0","1.0","united states (united statesa)","united states","united states (united statesa)","united states","0.8111111111111112","0.8111111111111112"
"LinearCombinationMatchingRule","SBTI_4876","Forbes_857","0.7055555555555555",,,,,,,,"sig","sika","sig","sika","0.7222222222222222","0.7222222222222222","switzerland","switzerland","switzerland","switzerland","1.0","1.0"
"LinearCombinationMatchingRule","SBTI_5323","Forbes_1327","0.6584722222222222",,,,,,,,"telefónica","teleperformance","telefónica","teleperformance","0.7152777777777778","0.7152777777777778","spain","france","spain","france","0.788888888888889","0.788888888888889"
"LinearCombinationMatchingRule","SBTI_4137","Forbes_492","0.6947863247863248",,,,,,,,"panex","paccar","panex","paccar","0.788888888888889","0.788888888888889","japan","united states","japan","united states","0.7128205128205127","0.7128205128205127"
"LinearCombinationMatchingRule","SBTI_3956","Forbes_657","0.8999999999999999",,,,,,,,"nxp semiconductors","nxp semiconductors","nxp semiconductors","nxp semiconductors","1.0","1.0","netherlands","netherlands","netherlands","netherlands","1.0","1.0"
"LinearCombinationMatchingRule","SBTI_4630","Forbes_1231","0.7101851851851851",,,,,,,,"salomon","santos","salomon","santos","0.8214285714285714","0.8214285714285714","france","australia","france","australia","0.6759259259259259","0.6759259259259259"
"LinearCombinationMatchingRule","SBTI_807","Forbes_953","0.6998015873015873",,,,,,,,"brightwolves","braskem","brightwolves","braskem","0.7797619047619048","0.7797619047619048","belgium","brazil","belgium","brazil","0.7698412698412698","0.7698412698412698"
"LinearCombinationMatchingRule","SBTI_5323","Forbes_806","0.6711111111111111",,,,,,,,"telefónica","telia","telefónica","telia","0.7333333333333334","0.7333333333333334","spain","sweden","spain","sweden","0.788888888888889","0.788888888888889"
"LinearCombinationMatchingRule","SBTI_2967","Forbes_1410","0.7044047619047618",,,,,,,,"keelings","kesko","keelings","kesko","0.7749999999999999","0.7749999999999999","ireland","finland","ireland","finland","0.8095238095238096","0.8095238095238096"
"LinearCombinationMatchingRule","SBTI_1301","Forbes_522","0.8622222222222222",,,,,,,,"cummins","cummins","cummins","cummins","1.0","1.0","united states (united statesa)","united states","united states (united statesa)","united states","0.8111111111111112","0.8111111111111112"
"LinearCombinationMatchingRule","SBTI_6009","Forbes_595","0.8999999999999999","1",,,,,,,"woori financial group","woori financial group","woori financial group","woori financial group","1.0","1.0","south korea","south korea","south korea","south korea","1.0","1.0"
"LinearCombinationMatchingRule","SBTI_1211","Forbes_569","0.6748839720613913",,,,,,,,"convatec","cognizant","convatec","cognizant","0.7268518518518517","0.7268518518518517","united kingdom (united kingdom)","united states","united kingdom (united kingdom)","united states","0.8304383788254757","0.8304383788254757"
"LinearCombinationMatchingRule","SBTI_4773","Forbes_442","0.6940170940170939",,,,,,,,"seqens","sempra","seqens","sempra","0.7777777777777777","0.7777777777777777","france","united states","france","united states","0.7478632478632479","0.7478632478632479"
"LinearCombinationMatchingRule","SBTI_2108","Forbes_714","0.715",,,,,,,,"geotab","gemdale","geotab","gemdale","0.8214285714285714","0.8214285714285714","canada","china","canada","china","0.7000000000000001","0.7000000000000001"
"LinearCombinationMatchingRule","SBTI_956","Forbes_681","0.7134615384615385",,,,,,,,"carrefour","carmax","carrefour","carmax","0.8055555555555556","0.8055555555555556","france","united states","france","united states","0.7478632478632479","0.7478632478632479"
"LinearCombinationMatchingRule","SBTI_5680","Forbes_299","0.6981227598566307",,,,,,,,"uncommon","unicredit","uncommon","unicredit","0.7847222222222222","0.7847222222222222","united kingdom (united kingdom)","italy","united kingdom (united kingdom)","italy","0.7440860215053764","0.7440860215053764"
"LinearCombinationMatchingRule","SBTI_4179","Forbes_1909","0.6853835978835978",,,,,,,,"pennengineering","persimmon","pennengineering","persimmon","0.7435185185185185","0.7435185185185185","united states (united statesa)","united kingdom","united states (united statesa)","united kingdom","0.8246031746031746","0.8246031746031746"
"LinearCombinationMatchingRule","SBTI_4914","Forbes_1838","0.6674242424242425",,,,,,,,"sita","sistema","sita","sistema","0.7261904761904763","0.7261904761904763","switzerland","russia","switzerland","russia","0.7954545454545454","0.7954545454545454"
"LinearCombinationMatchingRule","SBTI_4677","Forbes_263","0.7287393162393162",,,,,,,,"saur","salesforce.com","saur","salesforce.com","0.8273809523809523","0.8273809523809523","france","united states","france","united states","0.7478632478632479","0.7478632478632479"
"LinearCombinationMatchingRule","SBTI_415","Forbes_574","0.8999999999999999",,,,,,,,"asahi group holdings","asahi group holdings","asahi group holdings","asahi group holdings","1.0","1.0","japan","japan","japan","japan","1.0","1.0"
"LinearCombinationMatchingRule","SBTI_3782","Forbes_1373","0.7329059829059829",,,,,,,,"nemera","netapp","nemera","netapp","0.8333333333333333","0.8333333333333333","france","united states","france","united states","0.7478632478632479","0.7478632478632479"
"LinearCombinationMatchingRule","SBTI_3792","Forbes_1373","0.6883098979873175",,,,,,,,"netcall","netapp","netcall","netapp","0.746031746031746","0.746031746031746","united kingdom (united kingdom)","united states","united kingdom (united kingdom)","united states","0.8304383788254757","0.8304383788254757"
"LinearCombinationMatchingRule","SBTI_4651","Forbes_973","0.6316666666666666",,,,,,,,"sanofi","sasol","sanofi","sasol","0.7000000000000001","0.7000000000000001","france","south africa","france","south africa","0.7083333333333333","0.7083333333333333"
"LinearCombinationMatchingRule","SBTI_4565","Forbes_1078","0.7285858585858584",,,,,,,,"roveg","rosseti","roveg","rosseti","0.838095238095238","0.838095238095238","netherlands","russia","netherlands","russia","0.7095959595959596","0.7095959595959596"
